h,ice_speed,relative_speed,cd,wind_scale,velocity_length,stress_length,forcing_time,inertia,coriolis,drag,vp_internal,wind,ice_strength,concentration,eta_inertia,eta_vp
0.5473363450248612,0.09373545569047864,0.03326301598199011,0.014822822274204006,0.845190011217417,13564.346914508267,1721.8816990357693,15194.215353661377,0.003096344261240815,0.006586513012011308,0.016810398771464327,0.00018596637760812004,0.10690901964281198,0.32021210223939717,0.5473363450248612,0.023728249135390924,0.0014271520534222075
0.7082560682674532,0.08360213372337444,0.1639923330306634,0.009090591574174012,1.2885349525654108,13282.724911064233,1978.0851139787492,20576.520999546432,0.0026387913628800456,0.007601600424841221,0.25058963307334575,0.005234313618769662,0.16298821179374884,10.353917851184507,0.7082560682674532,0.0061883354083624425,0.012427751822365296
0.23527140661319357,0.17521252634099482,0.22679271411584903,0.013040539121272487,1.128918301244416,6090.739935910906,6483.801875161217,17575.81659273859,0.002150741050020358,0.005292144232708454,0.6875077664722551,4.1339122379904014e-08,0.1427981249672181,0.00026803467920434067,0.23527140661319357,0.002573894207264029,4.9472498276817396e-08
0.49247101304263574,0.17289082770212735,0.042598270232951596,0.0023147271654048516,0.9045766309199222,10800.675341711276,15832.08330738485,63860.95075955428,0.0012498071466332604,0.010930750910227958,0.004305341470583015,6.073958803299169e-06,0.11442089887473789,0.09616342177945603,0.49247101304263574,0.009638883243791458,4.6846365510114476e-05
0.42914511714155357,0.04593742228038172,0.11070932463146739,0.013621004999766111,0.586219699208965,17977.75939609956,555.879833030082,17353.65234177563,0.0010417157731991884,0.0025308602713859786,0.17112025572017298,4.248256685386282e-05,0.07415157835036547,0.023615202169414557,0.42914511714155357,0.004203090760901112,0.00017143706595556325
0.36732877447869783,0.14489201882539537,0.2028770027932058,0.011880736131089361,0.7440773051558962,15254.92636446292,827.8518960266332,65508.74150841471,0.0007450226785525557,0.006832769729408855,0.5012251519397364,7.091855276450437e-06,0.09411916158131121,0.005871005836955977,0.36732877447869783,0.0012372006926647363,1.177702618334415e-05
0.4896555029370973,0.135108263053441,0.187324234573145,0.012315113618118557,1.0380426913377905,8014.12842266583,6647.066497824593,32569.027354865728,0.0018626750489718457,0.008493172047246585,0.4429454263778923,1.3596735260886563e-05,0.1313031685247422,0.09037840343242941,0.4896555029370973,0.003196324161124724,2.3332350677475895e-05
0.6063823708858255,0.11299484127794085,0.1323287257190531,0.004610950151293125,0.8542942254968167,5196.44859521925,4120.437841733545,15324.85779293363,0.004099945329446532,0.008796351078559873,0.08276039471744079,0.0002804490143168515,0.10806062177997725,1.1555727312680277,0.6063823708858255,0.02051020566097361,0.0014049329360588192
0.2126883985420212,0.16841786199328723,0.2338806717829418,0.011054244140203059,0.8834341004451525,7800.019021820363,2269.7855102611175,34519.71383702856,0.0009515554475330305,0.00459863904484682,0.6197857440511992,6.795592138307334e-08,0.11174655680274614,0.00015424536569174353,0.2126883985420212,0.0012926441589604033,9.231499139598225e-08
0.6717186957481397,0.10498672951113283,0.030496777433982297,0.0020914878980757092,0.9658214383674129,8790.141982501882,2441.246008453627,29972.88447421271,0.002157558793022332,0.009053556462941221,0.001993825389014391,0.0019370048815784873,0.12216782233043842,4.728705435508672,0.6717186957481397,0.01596391807403663,0.01454041896694013
0.6782442874115384,0.10164828829667967,0.04503741522663143,0.007714116224786798,1.436953757906549,8224.444185003418,744.740571174999,45484.30543629778,0.0013899333731576507,0.008850821571312872,0.0160382492518111,0.007304937851391817,0.18176187069291525,5.440283587843412,0.6782442874115384,0.006496355123621944,0.035349163172454436
0.7183406128795824,0.06641938581883808,0.20249603600828112,0.006580132385870603,1.0717610501822712,12098.150767168834,4058.2277642631784,28829.505082498206,0.0015176003742952417,0.006125233478552419,0.27656138964487126,0.0031659325309628438,0.13556824104119988,12.848075296937408,0.7183406128795824,0.003601152069843104,0.007569386042374257
0.5307842728356764,0.07946276040444085,0.029632571470794847,0.007097534283873695,1.086636676834125,13702.945346878498,910.1359465692683,61594.744588156405,0.0006279244167175962,0.005414758169574238,0.006388075575423779,0.00024503366757372766,0.13744987551488638,0.22301394897855406,0.5307842728356764,0.004200226735344677,0.0016417368152900026
0.6312730229017842,0.0848114274173292,0.122805786486827,0.009816687127883132,0.5341810267960136,9101.848169811887,1190.9977460864739,35826.96529083722,0.001370348143425745,0.006873358151922835,0.1517492232077894,0.001661707061701892,0.0675691491009136,1.9790893651429304,0.6312730229017842,0.006014164887424448,0.007346453640537273
