step,time_seconds,time_hours,chi,ice_inertia_weight,ice_coriolis_weight,mean_thickness_m,center_thickness_m,minimum_thickness_m,maximum_thickness_m,ice_volume_m3,ice_volume_relative_error,maximum_ice_speed_mps,maximum_ocean_speed_mps,mean_sea_surface_m,ice_residual,gmres_residual,coupling_residual,water_residual,water_residual_xi,water_residual_u,water_residual_v,helmholtz_residual,drag_closure_error,drag_face_l1_closure_error,drag_object_reused,maximum_inactive_drag,thickness_cfl_macro,thickness_substeps
63,18900.0,5.25,0.0,0.0,0.0,0.5,0.5356563833250123,0.014238413484760147,0.8414356788264941,100000000.0,0.0,0.06664060960774985,0.007741203520414111,6.343016389909195e-17,0.0003230980445141496,9.122979916847006e-10,7.653248136015764e-06,4.767983119585442e-09,2.5099419069444623e-11,1.9470551174785797e-10,4.767983119585442e-09,2.2865550436356637e-14,0.0,0.0,True,0.0,0.05833403874573199,1
64,19200.0,5.333333333333333,0.0,0.0,0.0,0.5,0.5361849792691571,0.013451393822710721,0.8421228987457053,100000000.0,0.0,0.06670027697124238,0.007897454751189227,6.432354648922e-17,0.00037910186153207215,1.7671840833177632e-09,9.143662512253932e-06,4.808317043430049e-09,2.5362907065163817e-11,1.9933555934142429e-10,4.808317043430049e-09,2.3663658400633715e-14,0.0,0.0,True,0.0,0.05872689701739097,1
65,19500.0,5.416666666666667,0.0,0.0,0.0,0.5,0.536712547282932,0.012707876220696494,0.8427883059431046,100000000.0,0.0,0.06667156365792598,0.008052989113397318,6.508682481864981e-17,0.0003865752218895299,9.600520770368696e-10,8.884722812412768e-06,4.8494175110951704e-09,2.4324007587887914e-11,2.03617933211162e-10,4.8494175110951704e-09,2.3859011647114686e-14,0.0,0.0,True,0.0,0.05858709485200137,1
66,19800.0,5.5,0.0,0.0,0.0,0.5,0.5372390734828529,0.012005456114795188,0.8434325592336206,100000000.0,0.0,0.06653313444441192,0.008207682164117032,6.58501031480796e-17,0.00024149347975826988,6.116817284070935e-10,7.969469183315913e-06,4.895112163938635e-09,2.3618961347208322e-11,2.0780059829147768e-10,4.895112163938635e-09,2.2520490311025573e-14,0.0,0.0,True,0.0,0.05803555315680325,1
67,20100.0,5.583333333333333,0.0,0.0,0.0,0.5,0.5377645485837184,0.011341861852792207,0.844056836575054,100000000.0,0.0,0.06654751983395105,0.008361456312804829,6.682154829462661e-17,0.0002305638030986474,1.5284338903535294e-09,7.79807362365337e-06,4.946158004359938e-09,2.394353742225073e-11,2.1205830421982893e-10,4.946158004359938e-09,2.2279264305376346e-14,0.0,0.0,True,0.0,0.05844432397923396,1
68,20400.0,5.666666666666667,0.0,0.0,0.0,0.49999999999999994,0.5382889588021565,0.010714947352576587,0.8446626342350072,99999999.99999999,1.4901161193847657e-16,0.06664152240608075,0.008514231775147074,6.760217385881617e-17,0.0001714576639353808,1.879926766049533e-09,6.1547886270416286e-06,4.999375743596944e-09,2.417046855860798e-11,2.164693983630713e-10,4.999375743596944e-09,2.3679281183715828e-14,0.0,0.0,True,0.0,0.058894234760624185,1
69,20700.0,5.75,0.0,0.0,0.0,0.5,0.5388122941122286,0.010122685162962197,0.845252084482464,100000000.0,0.0,0.06672096510898447,0.008665900691858207,6.865168156178215e-17,0.0002663390704119785,2.034183354800375e-09,6.508069302120985e-06,5.051374967233131e-09,2.3539708483982985e-11,2.2100073387458066e-10,5.051374967233131e-09,2.337582618286957e-14,0.0,0.0,True,0.0,0.05913675249067049,1
70,21000.0,5.833333333333333,0.0,0.0,0.0,0.5,0.5393345485853696,0.009563159904067135,0.8458272546156006,100000000.0,0.0,0.0667745091353795,0.008816324788721686,6.944965436073147e-17,0.0003969712313688314,1.478567946399451e-09,7.4052738850014155e-06,5.0995761145524056e-09,2.2496464195326098e-11,2.2546943566946714e-10,5.0995761145524056e-09,2.22184061321853e-14,0.0,0.0,True,0.0,0.05914886873875355,1
71,21300.0,5.916666666666667,0.0,0.0,0.0,0.5,0.5398557120838875,0.00903456206868831,0.8463897888545637,100000000.0,0.0,0.06678199141532458,0.008965360291872027,7.034303695085952e-17,0.00045388859140194776,1.8432136210957846e-09,9.686429188030559e-06,5.141987734835726e-09,2.119581421884332e-11,2.2963830041993232e-10,5.141987734835726e-09,2.279389764410849e-14,0.0,0.0,True,0.0,0.05956570857306237,1
72,21600.0,6.0,0.0,0.0,0.0,0.5,0.5403757723045908,0.008535182167256183,0.8469623905519297,100000000.0,0.0,0.06670552618079242,0.009112841823839257,7.126244039312723e-17,0.00031506693504760247,1.2861257291949824e-09,8.645894767833591e-06,5.176790326699741e-09,2.114925511878878e-11,2.332320677391093e-10,5.176790326699741e-09,2.2781875606739174e-14,0.0,0.0,True,0.0,0.06000929871389005,1
73,21900.0,6.083333333333333,0.0,0.0,0.0,0.5,0.540894715055234,0.008063405198323825,0.8475273857772533,100000000.0,0.0,0.06653312235550415,0.009258604397706236,7.233796894823286e-17,0.00021161819076842984,9.006943261390737e-10,7.116656098977538e-06,5.2039348105860694e-09,1.982672408300187e-11,2.361002328782963e-10,5.2039348105860694e-09,2.2889289818334686e-14,0.0,0.0,True,0.0,0.0601650619853326,1
74,22200.0,6.166666666666667,0.0,0.0,0.0,0.5,0.5414125263028602,0.007617705426248353,0.8480797370320843,100000000.0,0.0,0.06662447142975213,0.00940250565852027,7.326604600788045e-17,0.00011531429796863496,1.0203391080087781e-09,4.580701587234283e-06,5.224587439590074e-09,1.920898121533964e-11,2.3822040957253084e-10,5.224587439590074e-09,2.4043382420574137e-14,0.0,0.0,True,0.0,0.06004323646345086,1
75,22500.0,6.25,0.0,0.0,0.0,0.5,0.5419291897211513,0.0071966414478685245,0.8486207234219795,100000000.0,0.0,0.06672101348559177,0.009544440339075992,7.41594285980085e-17,0.00021120870693551813,1.8710663087643904e-09,5.699523034151929e-06,5.241944129270392e-09,1.6988248641075212e-11,2.3968416403958327e-10,5.241944129270392e-09,2.3792724628629224e-14,0.0,0.0,True,0.0,0.06030163622835208,1
76,22800.0,6.333333333333333,0.0,0.0,0.0,0.5,0.5424446876660641,0.006798851531773974,0.8491512894445455,100000000.0,0.0,0.06682691515280129,0.009684327770914191,7.515689459669517e-17,0.0003406963656592793,3.474475578983942e-09,9.347765397556059e-06,5.25943526398169e-09,1.5717612775446927e-11,2.406940440507091e-10,5.25943526398169e-09,2.2852827002645256e-14,0.0,0.0,True,0.0,0.06078358860561166,1
77,23100.0,6.416666666666667,0.0,0.0,0.0,0.5,0.5429590030545707,0.006423049215098693,0.8496722872877808,100000000.0,0.0,0.06694697636506633,0.009822370081141448,7.609364527372265e-17,0.0002978959022418023,1.2387603660779105e-09,9.458804924851505e-06,5.279730683413457e-09,1.5785872908217943e-11,2.41481317918841e-10,5.279730683413457e-09,2.2022346740436695e-14,0.0,0.0,True,0.0,0.06093044434241411,1
78,23400.0,6.5,0.0,0.0,0.0,0.5,0.5434721189592335,0.006068019143368794,0.8501844443551998,100000000.0,0.0,0.06708005230873526,0.009959668235271332,7.722121553310757e-17,0.0002723543384776306,2.0692241070132356e-09,9.650858990256191e-06,5.304081783503794e-09,1.5525910446564615e-11,2.422826097447603e-10,5.304081783503794e-09,2.374125623732991e-14,0.0,0.0,True,0.0,0.06076586392548082,1
79,23700.0,6.583333333333333,0.0,0.0,0.0,0.5,0.543984017014811,0.0057326131398983135,0.8506859118693495,100000000.0,0.0,0.06721815779138518,0.010094816845923355,7.794112577563794e-17,0.00017257371376499438,1.6827324183850968e-09,8.978484247978794e-06,5.334014675447184e-09,1.5632869560983242e-11,2.4363577508633527e-10,5.334014675447184e-09,2.3004044121600265e-14,0.0,0.0,True,0.0,0.06058096688556616,1
80,24000.0,6.666666666666667,0.0,0.0,0.0,0.5,0.5444946801091837,0.005415746491668538,0.851174201090263,100000000.0,0.0,0.06735159034759929,0.010228538734059142,7.8834508365766e-17,0.0001958111556209499,3.274944636745914e-09,9.775476109841072e-06,5.380994690975271e-09,1.7427630741823257e-11,2.4664880410610497e-10,5.380994690975271e-09,2.275981547177359e-14,0.0,0.0,True,0.0,0.061221164007945444,1
81,24300.0,6.75,0.0,0.0,0.0,0.5,0.5450040900432593,0.00511639444099118,0.8516468598414311,100000000.0,0.0,0.06748207013096984,0.010361676864602818,7.951105052139695e-17,0.0002596277073861301,1.6271197839608056e-09,8.531826021101759e-06,5.45140177949531e-09,1.8569908840401513e-11,2.518917630544406e-10,5.45140177949531e-09,2.24631273987944e-14,0.0,0.0,True,0.0,0.06146967401001786,1
82,24600.0,6.833333333333333,0.0,0.0,0.0,0.5,0.5455122311194223,0.004833588874868504,0.8521057669560034,100000000.0,0.0,0.06758954633051213,0.010494582247642863,8.021361352916756e-17,0.0006151795578216252,4.717672816611004e-09,9.877104681141407e-06,5.525171790263871e-09,2.045039137573505e-11,2.580884016077109e-10,5.525171790263871e-09,2.2477397456594835e-14,0.0,0.0,True,0.0,0.061295856039599216,1
83,24900.0,6.916666666666667,0.0,0.0,0.0,0.5,0.5460190905789565,0.004566415198484279,0.8525570595203649,100000000.0,0.0,0.0676530629718187,0.010627318404499915,8.127179484951341e-17,0.0003097228024121529,5.1791080616164416e-09,8.947957982967163e-06,5.584332855556638e-09,2.2538784373511573e-11,2.643281052194508e-10,5.584332855556638e-09,2.277890001304485e-14,0.0,0.0,True,0.0,0.060899382122199586,1
84,25200.0,7.0,0.0,0.0,0.0,0.5,0.5465246591176726,0.004314009376320797,0.8530053459698991,100000000.0,0.0,0.06765450546252748,0.010759875977835929,8.2199871909161e-17,0.0003411627552929441,3.1240751082989115e-09,9.151299092300102e-06,5.631569478099891e-09,2.3467348205413566e-11,2.7018909309369117e-10,5.631569478099891e-09,2.2427469074055302e-14,0.0,0.0,True,0.0,0.061292432537158346,1
85,25500.0,7.083333333333333,0.0,0.0,0.0,0.5,0.5470289279369535,0.004075555132287761,0.853452891493945,100000000.0,0.0,0.06759668087125315,0.01089222404223504,8.303253917762988e-17,0.00040610348952566875,2.1251047327677184e-09,8.326207980885926e-06,5.6758207363061836e-09,2.3138775790149114e-11,2.7564952398797634e-10,5.6758207363061836e-09,2.217009735398144e-14,0.0,0.0,True,0.0,0.06163350162857122,1
86,25800.0,7.166666666666667,0.0,0.0,0.0,0.5,0.5475318857058438,0.0038502813052973,0.8539011347077289,100000000.0,0.0,0.06770673459410537,0.011024279205398117,8.383918559395908e-17,0.00040317325906586874,2.0904747665829654e-09,6.904026238717072e-06,5.722187043399609e-09,2.3366491358613827e-11,2.809459585789778e-10,5.722187043399609e-09,2.223383946203388e-14,0.0,0.0,True,0.0,0.06178261907318173,1
87,26100.0,7.25,0.0,0.0,0.0,0.5,0.548033520997072,0.0036374593555807723,0.8543486253323873,100000000.0,0.0,0.06784728033696634,0.011155944925777213,8.467185286242796e-17,0.00040810680002961676,1.2770360710637001e-09,8.14533904198674e-06,5.769031383218422e-09,2.2941536705160685e-11,2.864686424060401e-10,5.769031383218422e-09,2.361651728444809e-14,0.0,0.0,True,0.0,0.061906509547111646,1
88,26400.0,7.333333333333333,0.0,0.0,0.0,0.5,0.5485338250996298,0.003436401011524522,0.8547916652653117,100000000.0,0.0,0.06798774286139223,0.011287121344365717,8.550452013089682e-17,0.0006158339461312858,1.6757686054309158e-10,9.102493942065127e-06,5.812964319015989e-09,2.2883467652526358e-11,2.921011244003672e-10,5.812964319015989e-09,2.246266833555882e-14,0.0,0.0,True,0.0,0.06186755983114324,1
89,26700.0,7.416666666666667,0.0,0.0,0.0,0.5,0.5490327903334478,0.0032464560457973403,0.8552255492389821,100000000.0,0.0,0.06812848265977062,0.011417693853320572,8.631116654722604e-17,0.0006859125959995248,3.1261938537745764e-09,7.118161489571658e-06,5.852681350601098e-09,2.2628545420985292e-11,2.976061461090978e-10,5.852681350601098e-09,2.2649339899422054e-14,0.0,0.0,True,0.0,0.06212340408919036,1
90,27000.0,7.5,0.0,0.0,0.0,0.5,0.5495304032249606,0.003067010172748707,0.8556496688360968,100000000.0,0.0,0.06826884845824602,0.011547501434618695,8.728261169377305e-17,0.000566302069928572,1.7544040540362556e-09,9.149671853812864e-06,5.888304622059335e-09,2.291085838326608e-11,3.0291104987864466e-10,5.888304622059335e-09,2.2206021581406284e-14,0.0,0.0,True,0.0,0.06268970537485719,1
91,27300.0,7.583333333333333,0.0,0.0,0.0,0.5,0.5500266509785985,0.0028974830613395495,0.8560645354721771,100000000.0,0.0,0.06840695598648189,0.01167636859631051,8.80198691710632e-17,0.0005895025835525643,4.305240115596086e-09,9.760494565495998e-06,5.918584830466956e-09,2.136686389505664e-11,3.0809511942649684e-10,5.918584830466956e-09,2.153826392442845e-14,0.0,0.0,True,0.0,0.06303716321905081,1
92,27600.0,7.666666666666667,0.0,0.0,0.0,0.5,0.5505215180122469,0.002737326458168687,0.8564704219935712,100000000.0,0.0,0.06853762787157042,0.011804107891937855,8.885253643953206e-17,0.0007138062881137593,3.4290128406900065e-09,7.413992919000898e-06,5.942876339442392e-09,2.3183592113199735e-11,3.132135406961269e-10,5.942876339442392e-09,2.3762294814465214e-14,0.0,0.0,True,0.0,0.06311758596559228,1
93,27900.0,7.75,0.0,0.0,0.0,0.5,0.5510149903711883,0.0025860224145265666,0.8568669510771572,100000000.0,0.0,0.0686491574401771,0.01193054880044343,8.976326626441988e-17,0.0008112408122958978,4.363244527158637e-09,8.728888329722261e-06,5.961462851133757e-09,2.2335352038000835e-11,3.1818556999165145e-10,5.961462851133757e-09,2.3203827162248705e-14,0.0,0.0,True,0.0,0.06293412880762293,1
94,28200.0,7.833333333333333,0.0,0.0,0.0,0.5,0.5515070531837796,0.0024430816111168756,0.8572531252177511,100000000.0,0.0,0.06871584005688948,0.012055534705327229,9.06219543850284e-17,0.0006847367344548183,3.812850395510878e-09,6.954536278606882e-06,5.97368234188424e-09,1.9477887319249425e-11,3.228535660565128e-10,5.97368234188424e-09,2.157257676109022e-14,0.0,0.0,True,0.0,0.06252446755177661,1
95,28500.0,7.916666666666667,0.0,0.0,0.0,0.5,0.5519976922824353,0.0023080417756224285,0.8576281794830812,100000000.0,0.0,0.06869052947528498,0.01217888536504178,9.139390633183809e-17,0.0003194834891544762,2.6698901819438295e-09,8.3444039233943e-06,5.979001226700102e-09,1.9015225800224802e-11,3.270921852525218e-10,5.979001226700102e-09,2.2255545232896817e-14,0.0,0.0,True,0.0,0.06292217630338284,1
96,28800.0,8.0,0.0,0.0,0.0,0.5,0.5524868979411501,0.002180466187231656,0.8579929804233495,100000000.0,0.0,0.06849635220119824,0.01230038022639233,9.207912210484892e-17,0.00024116585505314472,3.2258104324526824e-09,5.850625243056164e-06,5.975968864649828e-09,1.880101336565557e-11,3.3067940718238755e-10,5.975968864649828e-09,2.2754987604656752e-14,0.0,0.0,True,0.0,0.06348667691509541,1
97,29100.0,8.083333333333334,0.0,0.0,0.0,0.5,0.552974670714973,0.0020599422641531056,0.8583499619018942,100000000.0,0.0,0.0680839475556956,0.012419803198947728,9.289444213855801e-17,0.00041487901436009183,5.322721105905376e-09,9.379810821236544e-06,5.9633537870483795e-09,1.711615767284343e-11,3.335154842017953e-10,5.9633537870483795e-09,2.2166448522181034e-14,0.0,0.0,True,0.0,0.06376475601246231,1
98,29400.0,8.166666666666666,0.0,0.0,0.0,0.5,0.5534610131708941,0.0019460802293366985,0.8587025445675738,100000000.0,0.0,0.06824588664281793,0.012536975660730023,9.362302599846828e-17,0.0002512606633184393,6.001761185873196e-09,7.878561635063963e-06,5.942778213806273e-09,1.5970036510340907e-11,3.357153037804104e-10,5.942778213806273e-09,2.2186912019889962e-14,0.0,0.0,True,0.0,0.06374481119350286,1
99,29700.0,8.25,0.0,0.0,0.0,0.5,0.5539459329009112,0.0018385118502277542,0.859062251653705,100000000.0,0.0,0.06839522816188962,0.01265178875632363,9.449038773645668e-17,0.0002293704118711303,4.357144367046771e-09,9.573068719777035e-06,5.918286344353486e-09,1.53518689243281e-11,3.3779249418287054e-10,5.918286344353486e-09,2.3323213071071452e-14,0.0,0.0,True,0.0,0.06346594826697369,1
100,30000.0,8.333333333333334,0.0,0.0,0.0,0.5,0.5544294460745659,0.0017368892481594922,0.8594302702202311,100000000.0,0.0,0.06851041027739971,0.012764103684693296,9.526233968326636e-17,0.00042308529797855797,5.159972326081586e-09,9.543348290074185e-06,5.8952853104117835e-09,1.535781899470467e-11,3.40052681606287e-10,5.8952853104117835e-09,2.3136360685650606e-14,0.0,0.0,True,0.0,0.0635120075208282,1
101,30300.0,8.416666666666666,0.0,0.0,0.0,0.5,0.5549115482325434,0.0016408837735994298,0.8597921686847482,100000000.0,0.0,0.06859495530308662,0.01287383630095686,9.599092354317662e-17,0.0003923068740671176,8.444355749457718e-09,9.622711054752706e-06,5.876176129219531e-09,1.4990394574748754e-11,3.4222984251562796e-10,5.876176129219531e-09,2.1775718961389547e-14,0.0,0.0,True,0.0,0.06356836831097691,1
102,30600.0,8.5,0.0,0.0,0.0,0.5,0.5553922169018857,0.0015501849427799847,0.8601437314760898,100000000.0,0.0,0.06865574670368856,0.012981183203937981,9.67628754899863e-17,0.00022616606611902356,1.0772550121138281e-10,7.165387611134822e-06,5.866640981404407e-09,1.4845977997277875e-11,3.442719111240364e-10,5.866640981404407e-09,2.3030402850001735e-14,0.0,0.0,True,0.0,0.06401305196395801,1
103,30900.0,8.583333333333334,0.0,0.0,0.0,0.5,0.5558714352123648,0.0014644994326294726,0.8604811220667684,100000000.0,0.0,0.06870038318085664,0.013086811385039296,9.737002870657819e-17,0.00025352444945030464,1.2435772127731444e-10,9.965791839108777e-06,5.8851878397590356e-09,1.7423183019517264e-11,3.47217015999746e-10,5.8851878397590356e-09,2.200665897026488e-14,0.0,0.0,True,0.0,0.06405884421403936,1
104,31200.0,8.666666666666666,0.0,0.0,0.0,0.5,0.556349187478902,0.0013835501324700895,0.8608026433250716,100000000.0,0.0,0.06873077457013863,0.013191423898087999,9.818534874028728e-17,0.00031692449652816185,6.228880268201947e-11,9.442085466723568e-06,5.937182613191129e-09,1.9068979230506877e-11,3.5262137916838003e-10,5.937182613191129e-09,2.2025705738985053e-14,0.0,0.0,True,0.0,0.06431345233698027,1
105,31500.0,8.75,0.0,0.0,0.0,0.5,0.5568254568339064,0.0013070752496120986,0.8611098139500724,100000000.0,0.0,0.06875873390343741,0.013295327698278344,9.883587004377859e-17,0.00021845954478516094,6.3313276225403135e-09,6.818484861704775e-06,5.994348853235018e-09,2.0439983737458402e-11,3.60053278076475e-10,5.994348853235018e-09,2.206920455765662e-14,0.0,0.0,True,0.0,0.06455448077355277,1
106,31800.0,8.833333333333334,0.0,0.0,0.0,0.5,0.5573002268050484,0.001234827464358493,0.8614106984662286,100000000.0,0.0,0.06891936325565423,0.013398611625741384,9.95384330515492e-17,0.00025623377658451634,9.815212139317574e-11,9.941993939399822e-06,6.042659681551042e-09,2.256145070318157e-11,3.672779571421806e-10,6.042659681551042e-09,2.3121845514788065e-14,0.0,0.0,True,0.0,0.06458948563539277,1
107,32100.0,8.916666666666666,0.0,0.0,0.0,0.5,0.5577734881683013,0.0011665731293334094,0.8617098726258393,100000000.0,0.0,0.0690792250624802,0.01350136086074849,1.0023232244193992e-16,0.0003120398318414505,9.714001310202603e-11,9.922447687867113e-06,6.081515771042991e-09,2.1322073855317883e-11,3.7344441486152674e-10,6.081515771042991e-09,2.234005135553323e-14,0.0,0.0,True,0.0,0.06451720023262192,1
108,32400.0,9.0,0.0,0.0,0.0,0.5,0.5582452372550734,0.0011020915117528401,0.8620088396814821,100000000.0,0.0,0.06923992836384638,0.013603622031497991,1.0091753821495075e-16,0.00034639097366731124,7.4745877900926e-11,9.2245402014648e-06,6.117911154984417e-09,2.1164140465049626e-11,3.787038700203509e-10,6.117911154984417e-09,2.2821342901285258e-14,0.0,0.0,True,0.0,0.06442190514808098,1
109,32700.0,9.083333333333334,0.0,0.0,0.0,0.5,0.5587154680145592,0.0010411740782135873,0.8623080836439668,100000000.0,0.0,0.06940121648561336,0.013705390041541832,1.0156805951844205e-16,0.0003405444034641724,7.651290819883144e-09,8.043633492616482e-06,6.157649522636894e-09,2.1503259493464282e-11,3.8321847153745574e-10,6.157649522636894e-09,2.3460370107530755e-14,0.0,0.0,True,0.0,0.06439647601797932,1
110,33000.0,9.166666666666666,0.0,0.0,0.0,0.5,0.5591841781298881,0.000983623820382482,0.8626070913730904,100000000.0,0.0,0.06956441267665858,0.01380661780215989,1.0243542125643045e-16,0.00023932021782258235,2.4927003784413997e-09,5.930084550660031e-06,6.199499766291882e-09,2.065750622583769e-11,3.873018776740372e-10,6.199499766291882e-09,2.2723555177749626e-14,0.0,0.0,True,0.0,0.06510767257929514,1
111,33300.0,9.25,0.0,0.0,0.0,0.5,0.559651363705427,0.000929254618780465,0.8629047073389035,100000000.0,0.0,0.06973100058444054,0.013907226996061487,1.0325941490751944e-16,0.00017165873009457235,5.7661948390073346e-11,7.3631012850096e-06,6.2396064284940165e-09,2.0426522643421302e-11,3.9150900820000423e-10,6.2396064284940165e-09,2.2320434316069807e-14,0.0,0.0,True,0.0,0.06563552789550267,1
112,33600.0,9.333333333333334,0.0,0.0,0.0,0.5,0.560117033836564,0.0008778906416579098,0.8631974848004286,100000000.0,0.0,0.06990130344354903,0.01400714295720011,1.0408340855860843e-16,0.0003246336550600282,7.628498588285365e-11,8.431186376686255e-06,6.274044431478777e-09,1.959341907621553e-11,3.96217921501819e-10,6.274044431478777e-09,2.0791121667984404e-14,0.0,0.0,True,0.0,0.06594489049115602,1
113,33900.0,9.416666666666666,0.0,0.0,0.0,0.49999999999999994,0.5605811828771863,0.0008293657767397061,0.8634841708898183,99999999.99999999,1.4901161193847657e-16,0.07007532312922217,0.014106304878778413,1.0477729794899915e-16,0.0003539726153694826,5.786093678872388e-09,9.558689214356496e-06,6.302882211734598e-09,2.0241960836879305e-11,4.0149190411502374e-10,6.302882211734598e-09,2.1889342937477056e-14,0.0,0.0,True,0.0,0.06603961524324199,1
114,34200.0,9.5,0.0,0.0,0.0,0.5,0.5610437991888773,0.0007835230939152587,0.8637656660816313,100000000.0,0.0,0.07025056452581264,0.01420462672408811,1.0547986095676975e-16,0.0004939314108949681,5.7407255604418765e-09,9.950536106657773e-06,6.324779241141491e-09,1.9446835946507536e-11,4.0658842250161284e-10,6.324779241141491e-09,2.2197025567288537e-14,0.0,0.0,True,0.0,0.06594366900972848,1
115,34500.0,9.583333333333334,0.0,0.0,0.0,0.5,0.5615048809333478,0.0007402143375033252,0.864043552637875,100000000.0,0.0,0.07041975429406307,0.014301963476299367,1.0619109758192025e-16,0.0004879894528691121,2.8336125423116643e-11,9.06444562171272e-06,6.3376832676798765e-09,1.82277866602589e-11,4.113962349061047e-10,6.3376832676798765e-09,2.1349809609349133e-14,0.0,0.0,True,0.0,0.06568686820188092,1
116,34800.0,9.666666666666666,0.0,0.0,0.0,0.5,0.5619644480289614,0.0006992994466017092,0.864320537967355,100000000.0,0.0,0.07056559383919024,0.014398089150913377,1.0696304952872992e-16,0.00048603499310774983,3.656295469665427e-11,7.443674897599672e-06,6.338403563681193e-09,1.796436691693259e-11,4.156405400136257e-10,6.338403563681193e-09,2.2361338097158783e-14,0.0,0.0,True,0.0,0.06529521785165679,1
117,35100.0,9.75,0.0,0.0,0.0,0.5,0.5624225237969583,0.0006606461020174154,0.8645984410179972,100000000.0,0.0,0.07065585058628672,0.014492757689140342,1.0766561253650053e-16,0.00048732105016737306,5.0610844800940475e-11,9.810666542053288e-06,6.323627277653909e-09,1.7715585490868875e-11,4.18884993510102e-10,6.323627277653909e-09,2.1769573706318125e-14,0.0,0.0,True,0.0,0.0658643987009771,1
118,35400.0,9.833333333333334,0.0,0.0,0.0,0.5,0.5628791095878622,0.0006241292982703946,0.8648767045105833,100000000.0,0.0,0.07064024038529698,0.014585782349242989,1.0834215469213148e-16,0.00041172966095863407,3.3602648297720852e-09,6.4858330089340005e-06,6.2937647767995354e-09,1.6534496189645816e-11,4.2123333010106767e-10,6.2937647767995354e-09,2.280505801480476e-14,0.0,0.0,True,0.0,0.06615704766089392,1
119,35700.0,9.916666666666666,0.0,0.0,0.0,0.5,0.5633342012591203,0.0005896309392191143,0.8651540680839684,100000000.0,0.0,0.07043277219852963,0.014677013588512951,1.090967594041814e-16,0.0004041198461954155,9.343945722816968e-09,6.673159684961242e-06,6.253289207879676e-09,1.6174359229354575e-11,4.2240113917501687e-10,6.253289207879676e-09,2.2258708401206762e-14,0.0,0.0,True,0.0,0.0665037142452943,1
120,36000.0,10.0,0.0,0.0,0.0,0.5,0.5637877892952506,0.0005570394561264149,0.8654305693025124,100000000.0,0.0,0.06987976029292224,0.014766362315782476,1.0984269049885143e-16,0.0006292080814907068,7.783002586850985e-09,8.811910486032801e-06,6.212040338902186e-09,1.5994910712310004e-11,4.235014779479937e-10,6.212040338902186e-09,2.1478018281359833e-14,0.0,0.0,True,0.0,0.06656527122018299,1
121,36300.0,10.083333333333334,0.0,0.0,0.0,0.5,0.5642398866732111,0.0005262494470327539,0.8657057305109268,100000000.0,0.0,0.06971472367304847,0.014853762282183158,1.1051923265448238e-16,0.0006667558560906358,5.6374364351008845e-09,8.925087077469853e-06,6.174493331106273e-09,1.64502889405982e-11,4.255323261473444e-10,6.174493331106273e-09,2.2028094037664313e-14,0.0,0.0,True,0.0,0.06634474548254345,1
122,36600.0,10.166666666666666,0.0,0.0,0.0,0.5,0.564690527957822,0.0004971613362437738,0.8659774165495988,100000000.0,0.0,0.06980195456349897,0.014939085675511736,1.1125649013177253e-16,0.0004057416417723141,6.916597771733312e-11,5.008486903996377e-06,6.139117408171663e-09,1.6002185032388568e-11,4.2908358591977084e-10,6.139117408171663e-09,2.2165361468975433e-14,0.0,0.0,True,0.0,0.06612701191346884,1
123,36900.0,10.25,0.0,0.0,0.0,0.5,0.5651397444069235,0.00046968105260927556,0.8662436659054873,100000000.0,0.0,0.06987424818561457,0.015022117109267931,1.1183762249622475e-16,0.00019157104052162295,2.9314477242493033e-09,4.192773068280013e-06,6.10268233871262e-09,1.504899528909445e-11,4.33358281346363e-10,6.10268233871262e-09,2.205365872435377e-14,0.0,0.0,True,0.0,0.06595136914584936,1
124,37200.0,10.333333333333334,0.0,0.0,0.0,0.5,0.5655875242080899,0.0004437197249918144,0.8665057394375214,100000000.0,0.0,0.06992605011972547,0.01510270918920827,1.1252283826923558e-16,0.0003448878954549672,7.619040956088604e-11,9.44382589216844e-06,6.063543644888468e-09,1.4087450468155832e-11,4.3647995150131866e-10,6.063543644888468e-09,2.1553820093524374e-14,0.0,0.0,True,0.0,0.06633878194128186,1
125,37500.0,10.416666666666666,0.0,0.0,0.0,0.5,0.5660338359876567,0.00041919339421197925,0.8667630995741739,100000000.0,0.0,0.06995409613407015,0.015181148123462808,1.1334683192032458e-16,0.00036156609469201477,1.5294918603510723e-10,7.480464027405687e-06,6.03265792105714e-09,1.464909177125629e-11,4.379071695352219e-10,6.03265792105714e-09,2.1601965245693096e-14,0.0,0.0,True,0.0,0.0668351534842691,1
126,37800.0,10.5,0.0,0.0,0.0,0.5,0.5664786361467544,0.0003960227410061121,0.8670053676187873,100000000.0,0.0,0.07009429976627168,0.01525819071415969,1.1412745748451415e-16,0.0003074995733204936,1.6961781357691921e-10,8.755588323393065e-06,6.038681253353256e-09,1.7615301511967912e-11,4.4085326933979734e-10,6.038681253353256e-09,2.172438385388541e-14,0.0,0.0,True,0.0,0.06715930379359836,1
