step,time_hours,accepted_attempt_total_seconds,accepted_outer_coupling_seconds,accepted_coupling_overhead_seconds,accepted_ice_solve_seconds,accepted_matrix_assembly_seconds,accepted_preconditioner_build_seconds,accepted_gmres_seconds,accepted_ice_residual_evaluation_seconds,accepted_ocean_solve_seconds,accepted_thickness_transport_seconds,accepted_force_budget_seconds,accepted_postprocess_seconds,output_capture_seconds,all_attempts_total_seconds
94,7.833333333333333,0.504776599991601,0.49384559999452904,0.006754700094461441,0.42248209996614605,0.2026565000996925,0.07857869990402833,0.017490499943960458,0.11631169990869239,0.06460879993392155,0.00012310000602155924,0.00999810005305335,9.079999290406704e-05,0.00016259995754808187,0.504776599991601
95,7.916666666666667,0.48869000002741814,0.4772771999705583,0.010137300007045269,0.3787897000438534,0.18405939993681386,0.07736500015016645,0.016713399905711412,0.09269570012111217,0.08835019991965964,0.00012959999730810523,0.010245700017549098,0.00014780001947656274,0.0001818999880924821,0.48869000002741814
96,8.0,0.5589877999736927,0.5495834000175819,0.008098499733023345,0.45283110009040684,0.20948430005228147,0.09449569979915395,0.01853469992056489,0.12209180003264919,0.0886538001941517,0.0001267999759875238,0.008516700007021427,8.579995483160019e-05,0.00017600000137463212,0.5589877999736927
97,8.083333333333334,0.762982300017029,0.7516198999946937,0.011584199965000153,0.6436430001049303,0.31951440003467724,0.11357039998983964,0.027275800006464124,0.17246920004254207,0.09639269992476329,0.00012400001287460327,0.010484200029168278,9.630003478378057e-05,0.0001897999900393188,0.762982300017029
98,8.166666666666666,0.8675429000286385,0.8506477999617346,0.009321300138253719,0.7087438999442384,0.34207409992814064,0.14674839994404465,0.02978480007732287,0.17735120019642636,0.13258259987924248,0.0003577999887056649,0.01549469999736175,9.220000356435776e-05,0.00019909994443878531,0.8675429000286385
99,8.25,0.422232500044629,0.41139389999443665,0.004985900013707578,0.3381074000499211,0.16613329981919378,0.060614799964241683,0.013132400054018945,0.09147049993043765,0.06830059993080795,0.00014220003504306078,0.009503900015261024,0.00023420003708451986,0.0002975999959744513,0.422232500044629
100,8.333333333333334,0.6936411000206135,0.6828843000112101,0.004593000048771501,0.6276335999136791,0.32646090001799166,0.0990002000471577,0.025558900088071823,0.1675180000020191,0.05065770004875958,0.0001248999615199864,0.009490199969150126,9.699998190626502e-05,0.00021470000501722097,0.6936411000206135
101,8.416666666666666,0.7289582000230439,0.7195169999613427,0.006269599951338023,0.6607335999724455,0.3415983999148011,0.1045964999939315,0.02963169984286651,0.17519630008609965,0.05251380003755912,0.0001268000341951847,0.00856970000313595,8.440000237897038e-05,0.00041509995935484767,0.7289582000230439
102,8.5,0.8643837999552488,0.8537058000219986,0.007906099897809327,0.7464689000044018,0.36076719989068806,0.12739729997701943,0.03560920007294044,0.21033609996084124,0.09933080011978745,0.00011979998089373112,0.00973570003407076,0.0001360000460408628,0.00019560003420338035,0.8643837999552488
103,8.583333333333334,1.1489535000291653,1.139159100013785,0.009665999910794199,1.0112750999396667,0.507215500168968,0.17236209975089878,0.046617899904958904,0.2688386999652721,0.11821800016332418,0.00013130001025274396,0.008868700009770691,8.490000618621707e-05,0.0003719999804161489,1.1489535000291653
104,8.666666666666666,0.9191605999949388,0.9032815999817103,0.008545600110664964,0.8102657999843359,0.4194329000893049,0.13000739976996556,0.03719930007355288,0.21012709999922663,0.08447019988670945,0.00012019998393952847,0.01461589999962598,0.00012959999730810523,0.00028089998522773385,0.9191605999949388
105,8.75,0.8824014000128955,0.8720073000295088,0.009617699950467795,0.7493927999748848,0.3911946997977793,0.12197450012899935,0.030724799842573702,0.19241240003611892,0.11299680010415614,0.0001674999948590994,0.008781799988355488,9.049999061971903e-05,0.00023559998953714967,0.8824014000128955
106,8.833333333333334,1.1943199999514036,1.177208699984476,0.012743999890517443,1.0262810999993235,0.5123738000402227,0.17471390002174303,0.04539119981927797,0.2767398998257704,0.13818360009463504,0.00025079998886212707,0.015601899998728186,0.0001509999856352806,0.000388599990401417,1.1943199999514036
107,8.916666666666666,1.2545944000012241,1.2350883000181057,0.010029900120571256,1.106042300001718,0.5571773000992835,0.1571466998429969,0.09714069991605356,0.2769304999965243,0.1190160998958163,0.00033760000951588154,0.01773920003324747,0.00018779997481033206,0.00037949997931718826,1.2545944000012241
108,9.0,0.9116460999939591,0.8938032999867573,0.013155799941159785,0.7141270999563858,0.35457380005391315,0.12729640008183196,0.03127490007318556,0.1866938000312075,0.16652040008921176,0.0002787999692372978,0.01583689998369664,0.0001648000325076282,0.0003342999843880534,0.9116460999939591
109,9.083333333333334,0.8823315000045113,0.8620208000065759,0.0139046999393031,0.6801501000882126,0.3342545000487007,0.1274163001216948,0.028630699904169887,0.17515929997898638,0.16796599997906014,0.00030519999563694,0.018400400003883988,0.0002525999443605542,0.00044169998727738857,0.8823315000045113
110,9.166666666666666,0.7932184000383131,0.77165219996823,0.010841399896889925,0.6099718000041321,0.3009009998640977,0.11803360003978014,0.02054270007647574,0.15824100008467212,0.15083900006720796,0.0002901999978348613,0.019608700007665902,0.0001721000298857689,0.00036800000816583633,0.7932184000383131
111,9.25,0.5886393000255339,0.5637609999976121,0.008239699935074896,0.4401587000465952,0.2166264000115916,0.08455139998113737,0.017807999916840345,0.11129640002036467,0.11536260001594201,0.000354300020262599,0.022798199963290244,0.0002229000092484057,0.0006405000458471477,0.5886393000255339
112,9.333333333333334,1.281056800042279,1.2565021000336856,0.010411599883809686,1.1253781000268646,0.5848641999182291,0.1741490998538211,0.04947390005690977,0.2987289000302553,0.12071240012301132,0.0003002999583259225,0.018894399981945753,0.0001897999900393188,0.00037019996671006083,1.281056800042279
113,9.416666666666666,1.8911586999893188,1.8705110999871977,0.014659399865195155,1.6901153001235798,0.8791149001335725,0.24797189986566082,0.08057949994690716,0.455948100076057,0.1657363999984227,0.0002635999699123204,0.018768700014334172,0.00016739999409765005,0.00038240000139921904,1.8911586999893188
114,9.5,0.9367253999807872,0.9169905000017025,0.009174399951007217,0.7972097000456415,0.4189355999114923,0.11895960004767403,0.030879799800459296,0.21538589999545366,0.11060640000505373,0.0002875999780371785,0.01776889996835962,0.00024369999300688505,0.000347500026691705,0.9367253999807872
115,9.583333333333334,1.0536874000099488,1.0321591999963857,0.009371900116093457,0.9022255999152549,0.4664772998658009,0.14038699999218807,0.03895250003552064,0.24312350014224648,0.1205616999650374,0.00022500002523884177,0.019775299995671958,0.0001781000173650682,0.0005725999944843352,1.0536874000099488
116,9.666666666666666,1.1724850999889895,1.1508974999887869,0.010372200049459934,1.0054633999825455,0.5259003000683151,0.15316509996773675,0.04367649991763756,0.2663174999761395,0.13506189995678142,0.00026619998971000314,0.01919429999543354,0.00018479995196685195,0.0003980000037699938,1.1724850999889895
117,9.75,1.5919098999584094,1.5701798999798484,0.013047299871686846,1.4116651000222191,0.7387673001503572,0.21210000006249174,0.05984659999376163,0.3803703999728896,0.14546750008594245,0.0002429999876767397,0.01976019999710843,0.00019269995391368866,0.00039959995774552226,1.5919098999584094
118,9.833333333333334,1.171961200016085,1.1603237999952398,0.010877599939703941,0.9969531000242569,0.5076547000790015,0.159225000126753,0.039805199892725796,0.2737013000296429,0.15249310003127903,0.00014700001338496804,0.010167000000365078,0.00010000000474974513,0.0005515000084415078,1.171961200016085
119,9.916666666666666,1.387358799984213,1.3671716999961063,0.011197800107765943,1.2257931000203826,0.6301521000568755,0.18648570007644594,0.049251999880652875,0.34111379995010793,0.13018079986795783,0.00026379997143521905,0.01817500003380701,0.00019779999274760485,0.0004144000122323632,1.387358799984213
120,10.0,0.9726484999991953,0.9556893000262789,0.009605399973224849,0.8112464000005275,0.4125147999729961,0.1381718999473378,0.0265594000229612,0.2209075998980552,0.1348375000525266,0.00015679997159168124,0.015330800029914826,0.00018959998851642013,0.00038279994623735547,0.9726484999991953
121,10.083333333333334,1.2321922999690287,1.2113124000024982,0.008096199890132993,1.108160900126677,0.5690291998907924,0.1648839000845328,0.04872809979133308,0.30950999999186024,0.09505529998568818,0.00028000003658235073,0.01895120000699535,0.00017339998157694936,0.0003931999672204256,1.2321922999690287
122,10.166666666666666,1.3278324999846518,1.3115834000054747,0.008749300031922758,1.186061299929861,0.6128338001435623,0.1770892997737974,0.05323740019230172,0.3255904999678023,0.11677280004369095,0.0002682000049389899,0.014456400007475168,0.00011239998275414109,0.0002101999707520008,1.3278324999846518
123,10.25,1.213176499994006,1.1947099000099115,0.009090500185266137,1.043348899926059,0.5201179000432603,0.16507479996653274,0.04679330001818016,0.2943574999808334,0.14227049989858642,0.00024749996373429894,0.017030299990437925,0.0001954999752342701,0.0003711000317707658,1.213176499994006
124,10.333333333333334,0.8630581000470556,0.8431041999720037,0.007090100029017776,0.7245389000163414,0.3731516998959705,0.12056910013779998,0.037505799962673336,0.1823009000509046,0.11147519992664456,0.0002376000047661364,0.01809609995689243,0.00019779999274760485,0.00039440003456547856,0.8630581000470556
125,10.416666666666666,1.6724673000280745,1.651442300004419,0.010075599828269333,1.5170055000926368,0.79251270001987,0.23049450002145022,0.06652089999988675,0.4054605998680927,0.12436120008351281,0.0002709999680519104,0.019044899963773787,0.0002052999916486442,0.0004230000195093453,1.6724673000280745
126,10.5,3.256158000032883,3.235844799957704,0.013633999915327877,3.0364364001434296,1.6145680998452008,0.41932329966221005,0.13550750020658597,0.8252971000620164,0.18577439989894629,0.00023970002075657248,0.01845199998933822,0.0002028000308200717,0.0005240999744273722,3.256158000032883
127,10.583333333333334,1.273866800009273,1.2595790000050329,0.00855190004222095,1.1491012999322265,0.6124500997830182,0.1631995000061579,0.049525200156494975,0.30763780005509034,0.10192580003058538,0.00027959997532889247,0.012348700023721904,0.00011190003715455532,0.00021330005256459117,1.273866800009273
128,10.666666666666666,1.8745655000093393,1.860821100010071,0.008479800075292587,1.7611636999063194,0.9351978998747654,0.2401398000656627,0.07535380008630455,0.4870393999153748,0.09117760002845898,0.00019370001973584294,0.012271700019482523,0.0001824999926611781,0.0003842999576590955,1.8745655000093393
129,10.75,1.5621447999728844,1.5411657999502495,0.012073300138581544,1.3494997998932377,0.701267099881079,0.20988549996400252,0.05708040023455396,0.3602186999632977,0.1795926999184303,0.0002734999870881438,0.018862700031604618,0.00018400000408291817,0.00038619997212663293,1.5621447999728844
130,10.833333333333334,0.8337419999879785,0.8127951000351459,0.010657599952537566,0.6450007000821643,0.3089575000340119,0.12079510005423799,0.02720979996956885,0.17584909999277443,0.15713680000044405,0.00026650005020201206,0.019082100014202297,0.0001914000022225082,0.00040870002703741193,0.8337419999879785
131,10.916666666666666,0.6412234000163153,0.6262030000216328,0.009294800111092627,0.5024795999052003,0.2576188000966795,0.08412750001298264,0.020434800011571497,0.13047280005412176,0.11442860000533983,0.000152900000102818,0.013328599976375699,0.00019300001440569758,0.00037480000173673034,0.6412234000163153
132,11.0,0.4996442000265233,0.4837330000009388,0.006267499993555248,0.38568170001963153,0.2002915000775829,0.06943900004262105,0.01695840002503246,0.09143319999566302,0.09178379998775199,0.0002730999840423465,0.013972100045066327,0.00011249998351559043,0.0002774999593384564,0.4996442000265233
133,11.083333333333334,0.56410150002921,0.5452280000317842,0.0072993001085706055,0.4239190999651328,0.21847209997940809,0.0765368000138551,0.014894199965056032,0.10417009994853288,0.1140095999580808,0.00021280004875734448,0.017461000010371208,0.00018309999722987413,0.00035390001721680164,0.56410150002921
134,11.166666666666666,0.46899419999681413,0.45210759999463335,0.0066491999314166605,0.3577326000086032,0.17820489988662302,0.06886200001463294,0.012093900004401803,0.0913229999714531,0.0877258000546135,0.00015390000771731138,0.015300199971534312,0.00019910000264644623,0.0003637999761849642,0.46899419999681413
135,11.25,0.4669063999899663,0.44615720002911985,0.006453200068790466,0.35399769991636276,0.17391809989931062,0.06961300002876669,0.013057200005277991,0.09039879991905764,0.08570630004396662,0.00028059998294338584,0.018800400022882968,0.00018319999799132347,0.0003513999981805682,0.4669063999899663
136,11.333333333333334,0.5469611000153236,0.5268032000167295,0.007082399970386177,0.41271880007116124,0.20409869990544394,0.07928869995521381,0.017686299979686737,0.10377579991472885,0.10700199997518212,0.00026679999427869916,0.018314800050575286,0.00016870000399649143,0.00034139998024329543,0.5469611000153236
137,11.416666666666666,0.5608232999802567,0.5404568000230938,0.008606200164649636,0.41869529988616705,0.20142210001358762,0.08246820012573153,0.017221599991898984,0.10899360006442294,0.11315529997227713,0.00025859999004751444,0.018387299962341785,0.00019789999350905418,0.0003727999865077436,0.5608232999802567
138,11.5,0.5482069000136107,0.5282955000293441,0.008404700027313083,0.4120123999309726,0.19325679988833144,0.0850148000754416,0.014833400025963783,0.11086860008072108,0.10787840007105842,0.0003147000097669661,0.018072099948767573,0.00017870002193376422,0.00034680002136155963,0.5482069000136107
139,11.583333333333334,0.7209120999905281,0.7009601999889128,0.010500799980945885,0.5528871000278741,0.2689342001103796,0.10096669988706708,0.021896600141189992,0.1504114000708796,0.1375722999800928,0.00027139997109770775,0.018131399992853403,0.00017659994773566723,0.00038809998659417033,0.7209120999905281
140,11.666666666666666,0.9872928999830037,0.9740923999925144,0.008396799734327942,0.8282837001606822,0.41021709999768063,0.14624460006598383,0.03680429980158806,0.2222572001046501,0.13741190009750426,0.00025619997177273035,0.011524800036568195,0.00011259998427703977,0.00021110003581270576,0.9872928999830037
141,11.75,0.9795341000426561,0.9601325999828987,0.007390899991150945,0.8362076999619603,0.4258974000113085,0.13056209991918877,0.03783749998547137,0.22864350001327693,0.11653400002978742,0.00027110002702102065,0.017855700047221035,0.00019580003572627902,0.00038809998659417033,0.9795341000426561
142,11.833333333333334,0.9645064999931492,0.9488707999698818,0.009738199994899333,0.8078918000683188,0.4238413998973556,0.13168910006061196,0.03218630002811551,0.20777049992466345,0.1312407999066636,0.00016240001423284411,0.013965099991764873,0.0002004000125452876,0.0004017999744974077,0.9645064999931492
143,11.916666666666666,1.0855606000404805,1.0650959000340663,0.009834300028160214,0.9487956999801099,0.4957418999983929,0.13757479994092137,0.04144840018125251,0.2593237000401132,0.10646590002579615,0.00023830001009628177,0.018579699972178787,0.00020710000535473228,0.0003809999907389283,1.0855606000404805
144,12.0,1.2743813000270166,1.2541746000060812,0.00701219990151003,1.1288016000180505,0.5808049999759533,0.17191469995304942,0.05310350010404363,0.30525399977341294,0.11836080008652061,0.00027279998175799847,0.018301200005225837,0.0001784000196494162,0.0003924000193364918,1.2743813000270166
145,12.083333333333334,1.5247000000090338,1.5044848999823444,0.006283099879510701,1.3877116001094691,0.73688340006629,0.18376969988457859,0.06018120009684935,0.38693359994795173,0.11049019999336451,0.0002683000057004392,0.018358300032559782,0.00019890000112354755,0.0004417000454850495,1.5247000000090338
146,12.166666666666666,1.8383563999668695,1.8159735000226647,0.00895530020352453,1.6847305999253877,0.8871794997830875,0.23832159978337586,0.07714440004201606,0.45785709988558665,0.12228759989375249,0.000255799968726933,0.02047420002054423,0.00020109995966777205,0.00038819998735561967,1.8383563999668695
147,12.25,2.3582360000000335,2.3377341000013985,0.008849700156133622,2.1839565999107435,1.1676736997906119,0.30577730026561767,0.08772289991611615,0.5934209000552073,0.14492779993452132,0.00025780004216358066,0.018689400050789118,0.0002004000125452876,0.00045280001359060407,2.3582360000000335
148,12.333333333333334,3.3815219999523833,3.3665874000289477,0.009628899919334799,3.2450224000494927,1.7401222999906167,0.43156879994785413,0.14245320006739348,0.8879232000326738,0.11193610006012022,0.00026709999656304717,0.013103700010105968,0.00011350004933774471,0.00025559996720403433,3.3815219999523833
149,12.416666666666666,1.9012611000216566,1.8857572000124492,0.009131000086199492,1.753847599902656,0.919365200039465,0.24379539990331978,0.08022540021920577,0.4858425999409519,0.12277860002359375,0.0002720999764278531,0.013985599973239005,0.00018689996795728803,0.00040819996502250433,1.9012611000216566
150,12.5,2.2120587999816053,2.1904334000428207,0.007175900042057037,2.0737990999477915,1.0794241999974474,0.29068980005104095,0.0902583000715822,0.5861415000399575,0.10945840005297214,0.00027059996500611305,0.01967269997112453,0.00017469999147579074,0.00042990001384168863,2.2120587999816053
151,12.583333333333334,1.3531879999791272,1.3304176999954507,0.008195099944714457,1.1892249000957236,0.6072057001874782,0.17822759988484904,0.0689574999269098,0.31630780012346804,0.13299769995501265,0.0002770000137388706,0.02079869998851791,0.00017549999756738544,0.00035769998794421554,1.3531879999791272
152,12.666666666666666,1.2469992999685928,1.2260435000061989,0.011245599947869778,1.0740633000386879,0.552707199996803,0.17471750016557053,0.04654279997339472,0.2829640001291409,0.14073460001964122,0.0002846000134013593,0.019135700014885515,0.00017610000213608146,0.0003968999953940511,1.2469992999685928
153,12.75,0.9563724999898113,0.9359900000272319,0.01164829992922023,0.7673989000613801,0.3852486998657696,0.1268115999409929,0.03244579996680841,0.2087925000814721,0.15694280003663152,0.00028499995823949575,0.018430299998726696,0.0001716000260785222,0.00037920003524050117,0.9563724999898113
154,12.833333333333334,0.6914878000388853,0.6744643999845721,0.009428899909835309,0.5391871000174433,0.26276740012690425,0.09193829976720735,0.022010300017427653,0.152526100166142,0.12584840005729347,0.00015650002751499414,0.015423899982124567,0.00019560003420338035,0.000387399981264025,0.6914878000388853
155,12.916666666666666,0.7787075000233017,0.7578336999868043,0.008915199898183346,0.6104632000206038,0.3093248000368476,0.10569170000962913,0.025729100161697716,0.15879810001933947,0.1384553000680171,0.0002734999870881438,0.018906200013589114,0.0002104000304825604,0.0003863999736495316,0.7787075000233017
156,13.0,0.5311114999931306,0.5095667000277899,0.006378000020049512,0.40429729997413233,0.19999759987695143,0.07117350009502843,0.018084400100633502,0.10735160001786426,0.09889140003360808,0.0002655000425875187,0.019498199981171638,0.00023970002075657248,0.0002001000102609396,0.5311114999931306
157,13.083333333333334,0.5114966999972239,0.4937174000078812,0.007045400037895888,0.38017909991322085,0.17630809993715957,0.07359750010073185,0.0171005999436602,0.10594970011152327,0.10649290005676448,0.0003205999964848161,0.016189899994060397,0.00019859999883919954,0.00039820000529289246,0.5114966999972239
158,13.166666666666666,0.8543228000053205,0.8344340000185184,0.010404699947685003,0.6767341000959277,0.33811069978401065,0.11535110004479066,0.02876240003388375,0.18151439994107932,0.1472951999749057,0.00027109996881335974,0.01753770001232624,0.00019420002354308963,0.0003844999591819942,0.8543228000053205
159,13.25,0.7437913000467233,0.7234919999609701,0.010124800028279424,0.5723080999450758,0.28657979995477945,0.10058130003744736,0.022024899953976274,0.15075010008877143,0.1410590999876149,0.00027110002702102065,0.018354400002863258,0.00019420002354308963,0.0003796000382862985,0.7437913000467233
160,13.333333333333334,0.7185792000382207,0.6992393999826163,0.01063189998967573,0.5571712999953888,0.27231330005452037,0.10119549999944866,0.024441300076432526,0.14844670007005334,0.13143619999755174,0.0002476000227034092,0.017608199967071414,0.0001105000264942646,0.0002057999954558909,0.7185792000382207
161,13.416666666666666,0.7207820999901742,0.7015117999981157,0.01067980017978698,0.5508130998932756,0.2724147000699304,0.1015169998863712,0.02344920003088191,0.14337590005015954,0.14001889992505312,0.0002538000117056072,0.01775870000710711,0.00018620002083480358,0.00038869999116286635,0.7207820999901742
162,13.5,0.9196022999822162,0.8987620000261813,0.00859640003181994,0.7795546999550425,0.3986356998793781,0.12323430017568171,0.03412649984238669,0.21017540007596835,0.11061090003931895,0.0002733999863266945,0.018950199999380857,0.00015059998258948326,0.0002095999661833048,0.9196022999822162
163,13.583333333333334,1.1394772000494413,1.1188318000058644,0.0074056999874301255,1.0052726999856532,0.527918900072109,0.15109180007129908,0.03982809995068237,0.2718817998538725,0.10615340003278106,0.00027869996847584844,0.018842599994968623,0.00017750001279637218,0.0003733999910764396,1.1394772000494413
164,13.666666666666666,1.0421406999812461,1.01997520000441,0.010667100199498236,0.878774699929636,0.4401298999437131,0.1439368001301773,0.04214030003640801,0.23747759993420914,0.1305333998752758,0.0002749999985098839,0.020319900009781122,0.00019300001440569758,0.0004065000102855265,1.0421406999812461
165,13.75,1.618352000019513,1.5982537000090815,0.008972400042694062,1.4676204000716098,0.760679500119295,0.20325600006617606,0.07761850004317239,0.4075611000880599,0.12166089989477769,0.0002706999657675624,0.01815550000173971,0.0001748999929986894,0.00047389999963343143,1.618352000019513
166,13.833333333333334,1.2361564000020735,1.216814500046894,0.009095299988985062,1.0632643999997526,0.5444156999583356,0.16492890007793903,0.045143499970436096,0.29240260017104447,0.14445480005815625,0.00027730001602321863,0.017410899978131056,0.00016870000399649143,0.00034359999699518085,1.2361564000020735
167,13.916666666666666,1.15564730000915,1.1363888999912888,0.013023000152315944,0.9704516999190673,0.4883649001712911,0.15830529987579212,0.046961500018369406,0.26083950023166835,0.1529141999199055,0.0002736999886110425,0.017599300015717745,0.00011500000255182385,0.00021710002329200506,1.15564730000915
168,14.0,1.8373639999772422,1.8174089000094682,0.0074889002135023475,1.7070585998590104,0.8961397001403384,0.23252610000781715,0.07787780015496537,0.4768477000761777,0.10286139993695542,0.00024199998006224632,0.018446700007189065,0.00021309999283403158,0.00040010001976042986,1.8373639999772422
169,14.083333333333334,3.9114349000155926,3.89094319997821,0.010666900081560016,3.7411992998677306,1.9901612002286129,0.4807690998422913,0.16955980012426153,1.0492798999184743,0.13907700002891943,0.00023040000814944506,0.01872600003844127,0.00018020003335550427,0.0004409000393934548,3.9114349000155926
170,14.166666666666666,2.1013604000327177,2.082023199996911,0.0076704000239260495,1.960514000034891,1.0478392998920754,0.25854140013689175,0.08626669959630817,0.5410379997338168,0.11383879993809387,0.0002455000067129731,0.01758220000192523,0.00019639998208731413,0.0004340999876148999,2.1013604000327177
171,14.25,2.021236000000499,2.000838899984956,0.004703699960373342,1.9300935000064783,1.0134458999382332,0.2591673999559134,0.08415599999716505,0.5486250999383628,0.06604170001810417,0.00024530000519007444,0.01851250004256144,0.00019890000112354755,0.0004034999874420464,2.021236000000499
172,14.333333333333334,1.3096708999946713,1.2890298999845982,0.00818150001578033,1.183951499988325,0.6210506000788882,0.17299099982483312,0.04828379984246567,0.3252574000507593,0.09689689998049289,0.0003179000341333449,0.018670400022529066,0.00020559999393299222,0.00038359995232895017,1.3096708999946713
173,14.416666666666666,0.5718802000046708,0.5571246999897994,0.007275199925061315,0.4458114000153728,0.22062190005090088,0.08080170000903308,0.018770200025755912,0.11694960005115718,0.10403810004936531,0.0002772999578155577,0.013055099989287555,0.00010830000974237919,0.0003924000193364918,0.5718802000046708
174,14.5,0.7006893000216223,0.6797090999898501,0.007226100016850978,0.5625514999846928,0.2891472000046633,0.08923709997907281,0.02286539995111525,0.15149680012837052,0.10993149998830631,0.00027409999165683985,0.018978699983563274,0.0002823999966494739,0.0003942000330425799,0.7006893000216223
175,14.583333333333334,0.6589220000314526,0.6383332999539562,0.009767199982888997,0.507403300027363,0.2552017000853084,0.09116549993632361,0.02044480008771643,0.13087959995027632,0.12116279994370416,0.00027060002321377397,0.01859979995060712,0.00020300003234297037,0.0003871999797411263,0.6589220000314526
176,14.666666666666666,0.7087704000296071,0.6876418000319973,0.009600799938198179,0.548895200015977,0.2641030000522733,0.10314250009832904,0.022653999971225858,0.1485053999349475,0.12914580007782206,0.00026459997752681375,0.019170899991877377,0.00019230000907555223,0.00035089999437332153,0.7087704000296071
177,14.75,0.7604283000109717,0.7422796000028029,0.007226100075058639,0.6102609999943525,0.30724380002357066,0.10049479990266263,0.026515899982769042,0.16504419990815222,0.12479249993339181,0.00024279998615384102,0.016490499954670668,0.00017790001584216952,0.0004415000439621508,0.7604283000109717
178,14.833333333333334,0.8068311000242829,0.7856170000159182,0.009793099772650748,0.6381288001430221,0.32822670007590204,0.11020539986202493,0.026790899981278926,0.16161619999911636,0.13769510010024533,0.00027240003691986203,0.019272199948318303,0.00016910000704228878,0.0003564999788068235,0.8068311000242829
179,14.916666666666666,0.8567098000203259,0.8365074999746867,0.007662699790671468,0.7230410000775009,0.3666720998589881,0.11883620009757578,0.029751999827567488,0.19585260009625927,0.10580380010651425,0.0001677999971434474,0.01845040003536269,0.00019910000264644623,0.0003719000378623605,0.8567098000203259
180,15.0,1.097611400007736,1.0782281999709085,0.004800899827387184,0.9892785000847653,0.5081449002609588,0.14999330008868128,0.043826800014358014,0.272970300167799,0.08414880005875602,0.0002764000091701746,0.017443899996578693,0.00017820001812651753,0.00038400001358240843,1.097611400007736
181,15.083333333333334,1.7584955000202172,1.7386944000027142,0.005820199905429035,1.6473178999731317,0.8718096000957303,0.21626240003388375,0.0732081999303773,0.4639393000397831,0.0855563001241535,0.0002324000233784318,0.017721200012601912,0.0001865000231191516,0.00037369999336078763,1.7584955000202172
182,15.166666666666666,1.5650960999773815,1.5517802000395022,0.004066699999384582,1.4857907000696287,0.787496100179851,0.191919399832841,0.0686896001570858,0.4181592001696117,0.061922799970488995,0.00024419999681413174,0.011671100044623017,0.00012129999231547117,0.00020429998403415084,1.5650960999773815
183,15.25,1.9219007000210695,1.9035938999732025,0.007487499911803752,1.7784708000253886,0.9329523999476805,0.2441269000992179,0.0809994000592269,0.4967743000597693,0.11763560003601015,0.00025260000256821513,0.015967999992426485,0.0001113000325858593,0.00023740000324323773,1.9219007000210695
184,15.333333333333334,0.9818453000043519,0.9618476000032388,0.007617799972649664,0.8357915999367833,0.4355262001045048,0.12413040013052523,0.03527649992611259,0.22718450019601732,0.11843820009380579,0.0002547000185586512,0.01851709996117279,0.00019619998056441545,0.00038380001205950975,0.9818453000043519
185,15.416666666666666,1.263153100037016,1.2432706999825314,0.006495900161098689,1.144988099928014,0.589907200075686,0.1613706000498496,0.05515709996689111,0.3224728998611681,0.0917866998934187,0.0002742000506259501,0.018049600010272115,0.00017600000137463212,0.00034470000537112355,1.263153100037016
186,15.5,1.4222406000480987,1.401260300015565,0.006352400116156787,1.2829156998777762,0.6706001997808926,0.1864749999367632,0.05719239986501634,0.3497683999594301,0.11199220002163202,0.0002791999722830951,0.0189630999811925,0.00019859999883919954,0.0003890999942086637,1.4222406000480987
187,15.583333333333334,1.5695848999894224,1.5498472999897785,0.00880479987245053,1.4172110000508837,0.7456882001133636,0.2045556998346001,0.05938699992839247,0.3875662998179905,0.12383150006644428,0.0002747999969869852,0.01783690002048388,0.00018169998656958342,0.0003801999846473336,1.5695848999894224
188,15.666666666666666,2.503890299994964,2.486293800000567,0.005766500078607351,2.3857826999155805,1.2629600998479873,0.31514420005260035,0.10444989992538467,0.6717672000522725,0.09474460000637919,0.00015649996930733323,0.016001000010874122,0.0001799999736249447,0.00041280000004917383,2.503890299994964
189,15.75,3.554946399992332,3.5355202999780886,0.007014899922069162,3.420129100093618,1.8537737005390227,0.4332082000328228,0.15773719985736534,0.93445810029516,0.10837629996240139,0.00027120002778247,0.01670650002779439,0.0001824999926611781,0.000423500023316592,3.554946399992332
190,15.833333333333334,2.345399499987252,2.3240229000221007,0.008711900096386671,2.21469709998928,1.170467299874872,0.2883828000049107,0.10118419997161254,0.6250722997938283,0.10061389993643388,0.0002736999886110425,0.018424099951516837,0.0010733000235632062,0.00044109998270869255,2.345399499987252
191,15.916666666666666,1.87647850002395,1.854959600022994,0.005039399897214025,1.7808525000000373,0.9505072999745607,0.23016669997014105,0.08154749975074083,0.4965514000505209,0.0690677001257427,0.00015929999062791467,0.01971880003111437,0.00021269998978823423,0.00036429997999221087,1.87647850002395
192,16.0,1.0069693999830633,0.9869659999967553,0.009184300084598362,0.8626409999560565,0.4533967000315897,0.12385929998708889,0.03816330002155155,0.23405289999209344,0.11514069995610043,0.0002807000419124961,0.018056000000797212,0.00020109995966777205,0.0003386000171303749,1.0069693999830633
193,16.083333333333332,0.5306069999933243,0.511588399996981,0.006020599976181984,0.41375629999674857,0.20901719998801127,0.06927489989902824,0.017224700015503913,0.11087560001760721,0.09181150002405047,0.00027089996729046106,0.017137999995611608,0.00019940000493079424,0.00033379998058080673,0.5306069999933243
