step,time_seconds,time_hours,chi,ice_inertia_weight,ice_coriolis_weight,mean_thickness_m,center_thickness_m,minimum_thickness_m,maximum_thickness_m,ice_volume_m3,ice_volume_relative_error,maximum_ice_speed_mps,maximum_ocean_speed_mps,mean_sea_surface_m,ice_residual,gmres_residual,coupling_residual,water_residual,water_residual_xi,water_residual_u,water_residual_v,helmholtz_residual,drag_closure_error,drag_face_l1_closure_error,drag_object_reused,maximum_inactive_drag,thickness_cfl_macro,thickness_substeps
54,16200.0,4.5,0.0,0.0,0.0,0.5,0.569850386022623,2.695878247701437e-08,0.9004766938725884,100000000.0,0.0,0.16531486786483807,0.016494999604712977,-1.0484502155350128e-15,0.000889676955481359,9.755922131329027e-09,7.586368483799101e-06,8.279744761619182e-09,4.6256472560056446e-11,5.837913514054103e-10,8.279744761619182e-09,1.1285558312525968e-13,0.0,0.0,True,0.0,0.40643328016850455,1
55,16500.0,4.583333333333333,0.0,0.0,0.0,0.5,0.5709253439519826,2.695878247701437e-08,0.9009286475188604,100000000.0,0.0,0.16636082266144087,0.016721270291703977,-1.063815702195825e-15,0.0009905259539847008,9.235708134900526e-09,5.8712901772225124e-06,8.773113845204276e-09,5.6742773012030884e-11,5.968162481249999e-10,8.773113845204276e-09,1.1429806614949685e-13,0.0,0.0,True,0.0,0.4076464038954203,1
56,16800.0,4.666666666666667,0.0,0.0,0.0,0.5,0.5719894865770356,2.695878247701437e-08,0.9015088411280819,100000000.0,0.0,0.16736194038038127,0.016943384121676293,-1.0789813487122047e-15,0.0008709282718748577,2.3589630910012006e-09,9.374532593693169e-06,8.902664679348985e-09,5.6805560772513394e-11,6.10703268389385e-10,8.902664679348985e-09,1.1339195950334645e-13,0.0,0.0,True,0.0,0.40502784855150037,1
57,17100.0,4.75,0.0,0.0,0.0,0.5,0.5730428851717876,2.695878247701437e-08,0.9020987506621271,100000000.0,0.0,0.16612863829608943,0.017161158188593227,-1.0942136086100618e-15,0.0009552770903954837,7.587299511754339e-09,8.589536942862846e-06,8.783662213413001e-09,5.504235406562493e-11,6.191435592059285e-10,8.783662213413001e-09,1.1473391966243532e-13,0.0,0.0,True,0.0,0.4113705343549805,1
58,17400.0,4.833333333333333,0.0,0.0,0.0,0.5,0.57408556079219,2.695878247701437e-08,0.9026890026556711,100000000.0,0.0,0.16627912539621828,0.017407676509985225,-1.1091350060610239e-15,0.0009339221409418308,3.6630673841400416e-09,5.71961168931859e-06,8.645128597050048e-09,5.4183487605402676e-11,6.266057281626677e-10,8.645128597050048e-09,1.1311963820877969e-13,0.0,0.0,True,0.0,0.40998631130714047,1
59,17700.0,4.916666666666667,0.0,0.0,0.0,0.5,0.5751173131938387,2.695878247701437e-08,0.9031611610674829,100000000.0,0.0,0.1673620310289867,0.017861924384897022,-1.1235901098416434e-15,0.0009551658815978349,6.8847249670351016e-09,7.227620852376435e-06,8.69574064741009e-09,5.700116917956523e-11,6.389989863989315e-10,8.69574064741009e-09,1.1192647058857011e-13,0.0,0.0,True,0.0,0.4082858485303419,1
60,18000.0,5.0,0.0,0.0,0.0,0.5,0.576138487683161,2.695878247701437e-08,0.9036649044830721,100000000.0,0.0,0.16841396867551447,0.018326632861396748,-1.1385115072926055e-15,0.0006736401868417063,9.761047914557753e-09,9.723546560619119e-06,8.751125169719024e-09,5.55181990233184e-11,6.574904526786634e-10,8.751125169719024e-09,1.1118117070731581e-13,0.0,0.0,True,0.0,0.41203383765286067,1
61,18300.0,5.083333333333333,0.0,0.0,0.0,0.5,0.5771489541076446,2.695878247701437e-08,0.9041405089619282,100000000.0,0.0,0.16743412043284026,0.01878729394027448,-1.153055428915195e-15,0.0009332094029555784,4.174498787063179e-09,8.530855399629487e-06,8.749621691843035e-09,5.344998125199724e-11,6.682304782595078e-10,8.749621691843035e-09,1.1135122995261133e-13,0.0,0.0,True,0.0,0.4152163466236728,1
62,18600.0,5.166666666666667,0.0,0.0,0.0,0.5,0.5781489900854172,2.695878247701437e-08,0.9046709267431111,100000000.0,0.0,0.16731016959445222,0.019243698357494503,-1.167177465788427e-15,0.0009005089488610305,9.61666055758172e-09,9.888730245368277e-06,8.73241651655765e-09,5.233955542622046e-11,6.793805843610105e-10,8.73241651655765e-09,1.1179752944155632e-13,0.0,0.0,True,0.0,0.4149122555250174,1
63,18900.0,5.25,0.0,0.0,0.0,0.5,0.5791384105134487,2.193731336010712e-08,0.9051922404116447,100000000.0,0.0,0.168365332290176,0.01969547235848534,-1.1814105249641215e-15,0.0008826618499645573,3.1844816359811815e-10,9.278868701136062e-06,8.726470353558093e-09,5.204014804518205e-11,6.916702992909019e-10,8.726470353558093e-09,1.0950057577029669e-13,0.0,0.0,True,0.0,0.4148575813721427,1
64,19200.0,5.333333333333333,0.0,0.0,0.0,0.5,0.5801168603597164,1.6994728999621615e-08,0.9056669557705199,100000000.0,0.0,0.16920104056757068,0.020145818358969756,-1.1957324019817862e-15,0.0009509444613085847,1.6411320342069348e-09,7.72456863956023e-06,8.722577668198898e-09,5.129471232300607e-11,6.996288623828533e-10,8.722577668198898e-09,1.0659435746747724e-13,0.0,0.0,True,0.0,0.4196623372621816,1
65,19500.0,5.416666666666667,0.0,0.0,0.0,0.5,0.5810841166131202,1.6994728999621615e-08,0.9061520315832168,100000000.0,0.0,0.1684297263876853,0.020613292837025385,-1.2098100299340331e-15,0.0009082314000093402,1.7979835278909407e-09,8.471304788235546e-06,8.72430641326246e-09,5.1977873304899037e-11,7.091091272630968e-10,8.72430641326246e-09,1.0958854177360783e-13,0.0,0.0,True,0.0,0.41927507418311705,1
66,19800.0,5.5,0.0,0.0,0.0,0.5,0.5820398573085036,1.6994728999621615e-08,0.9066492738230935,100000000.0,0.0,0.1681857612870109,0.021086064850141258,-1.22406529357022e-15,0.0009442863169661835,3.469869364714093e-09,8.588159837822436e-06,9.046147791124234e-09,3.932979432959496e-11,7.197224584085131e-10,9.046147791124234e-09,1.0461760173127626e-13,0.0,0.0,True,0.0,0.4162029782754089,1
67,20100.0,5.583333333333333,0.0,0.0,0.0,0.5,0.5829838750728826,1.6994728999621615e-08,0.9071508159938342,100000000.0,0.0,0.1691948224009269,0.021556202312987303,-1.237610014470647e-15,0.0006509880199544387,7.026180742411834e-10,6.795006798381087e-06,9.337675564652154e-09,4.9863924185488234e-11,7.455184887101132e-10,9.337675564652154e-09,1.0382823903141415e-13,0.0,0.0,True,0.0,0.42073909467763515,1
68,20400.0,5.666666666666667,0.0,0.0,0.0,0.5,0.5839156381732071,1.6994728999621615e-08,0.907662995978146,100000000.0,0.0,0.16994462493026008,0.022020917473681744,-1.251554415659939e-15,0.0009356147063726817,8.357839932535306e-10,7.2959348014306386e-06,9.359177989597005e-09,5.258335072052528e-11,7.599265457303515e-10,9.359177989597005e-09,1.0261093410266948e-13,0.0,0.0,True,0.0,0.4175925108968006,1
69,20700.0,5.75,0.0,0.0,0.0,0.5,0.5848348067704966,1.6994728999621615e-08,0.9081855234265609,100000000.0,0.0,0.16929044112383237,0.02248047139484637,-1.264788274113471e-15,0.0008711187284282379,7.652625936750591e-10,9.147392238434148e-06,9.230288331447271e-09,5.106456941675829e-11,7.684649108176954e-10,9.230288331447271e-09,1.0249177180564249e-13,0.0,0.0,True,0.0,0.4207081217322928,1
70,21000.0,5.833333333333333,0.0,0.0,0.0,0.5,0.5857411440454166,1.6994728999621615e-08,0.908713911213998,100000000.0,0.0,0.1690055314763854,0.022949476833231407,-1.2780887459484803e-15,0.0009977133541264418,9.546954727919827e-09,5.828834063575139e-06,9.101219363759444e-09,5.401753867951149e-11,7.71810507815766e-10,9.101219363759444e-09,9.965424771938913e-14,0.0,0.0,True,0.0,0.42505079122531364,1
71,21300.0,5.916666666666667,0.0,0.0,0.0,0.5,0.5866341366197811,1.6994728999621615e-08,0.9092500254541083,100000000.0,0.0,0.16999494774725218,0.023424230221389012,-1.2914336267044745e-15,0.0008306643926149585,2.0305947207520367e-09,9.115610551519957e-06,8.98944969652073e-09,5.1479403440041465e-11,7.894288725078705e-10,8.98944969652073e-09,1.0012467870026391e-13,0.0,0.0,True,0.0,0.42437521189189076,1
72,21600.0,6.0,0.0,0.0,0.0,0.5,0.5875134303077472,1.6994728999621615e-08,0.9097912200744108,100000000.0,0.0,0.16998396230727905,0.023894574826978737,-1.304600871776529e-15,0.000946946297974889,4.629640465796785e-10,5.6283968219630955e-06,8.95020166694822e-09,5.013190450645313e-11,8.021431679845884e-10,8.95020166694822e-09,9.637497754473205e-14,0.0,0.0,True,0.0,0.42734872301628757,1
73,21900.0,6.083333333333333,0.0,0.0,0.0,0.5,0.5883786811489311,1.6994728999621615e-08,0.9103369061231257,100000000.0,0.0,0.16998815084175958,0.024360084320223782,-1.3174572544016883e-15,0.000913329629649522,6.071011999947721e-10,8.49090001824684e-06,8.931075509562138e-09,5.311438514158669e-11,8.091603458199558e-10,8.931075509562138e-09,9.635260744813309e-14,0.0,0.0,True,0.0,0.4292754088834517,1
74,22200.0,6.166666666666667,0.0,0.0,0.0,0.5,0.5892297453065677,1.6994728999621615e-08,0.9108887955299348,100000000.0,0.0,0.16980292979781786,0.024820797350487624,-1.3304468637898025e-15,0.000893219933574924,5.968421208202602e-10,6.260113223663908e-06,8.850023923297546e-09,5.1769049044030966e-11,8.267857250259816e-10,8.850023923297546e-09,9.871509944522354e-14,0.0,0.0,True,0.0,0.4275047563425254,1
75,22500.0,6.25,0.0,0.0,0.0,0.5,0.590066308132968,1.6994728999621615e-08,0.9114474766471654,100000000.0,0.0,0.1710242343929083,0.025286309710339367,-1.3432366330334845e-15,0.0005021920359237023,4.915310158683297e-10,4.750474888828618e-06,9.108038508286138e-09,3.23150746309685e-11,8.291717604460677e-10,9.108038508286138e-09,9.710006855996618e-14,0.0,0.0,True,0.0,0.42988493785826354,1
76,22800.0,6.333333333333333,0.0,0.0,0.0,0.5,0.5908880621494564,1.6994728999621615e-08,0.9120119613092527,100000000.0,0.0,0.1708864566210035,0.025770854001043942,-1.3558487665932262e-15,0.0009576402465336277,9.178089709348352e-10,8.066668592563097e-06,9.44988778164774e-09,4.6918048011035483e-11,8.563810578710119e-10,9.44988778164774e-09,9.739561062910726e-14,0.0,0.0,True,0.0,0.4316824276988255,1
77,23100.0,6.416666666666667,0.0,0.0,0.0,0.5,0.591694777727092,1.6994728999621615e-08,0.9125816553539506,100000000.0,0.0,0.17001425737468584,0.026249747490528004,-1.368682944757893e-15,0.0009166243152728441,6.683989688111706e-10,9.026584110239253e-06,9.42178569767311e-09,4.970893794296704e-11,8.69567375867518e-10,9.42178569767311e-09,9.821875028465887e-14,0.0,0.0,True,0.0,0.42984798907040694,1
78,23400.0,6.5,0.0,0.0,0.0,0.5,0.5924862157473202,1.6994728999621615e-08,0.9131565810732138,100000000.0,0.0,0.1703088004167778,0.026723238224652397,-1.3810286247917247e-15,0.000873106808897303,8.291210269918443e-10,5.387524788742508e-06,9.204964593558889e-09,5.0289036745650345e-11,8.760151061097094e-10,9.204964593558889e-09,9.424130324184173e-14,0.0,0.0,True,0.0,0.4317501715006544,1
79,23700.0,6.583333333333333,0.0,0.0,0.0,0.5,0.5932620039128236,1.6994728999621615e-08,0.9137367495932865,100000000.0,0.0,0.1720172452287732,0.027191378288165615,-1.3935519405094964e-15,0.0008838679568586358,9.768210359470812e-10,5.916941254338749e-06,9.029371992655684e-09,5.19914319245093e-11,8.867716190063916e-10,9.029371992655684e-09,9.592156128771098e-14,0.0,0.0,True,0.0,0.43424770605733803,1
80,24000.0,6.666666666666667,0.0,0.0,0.0,0.5,0.5940217461728422,1.6994728999621615e-08,0.9143232242418622,100000000.0,0.0,0.17165723201756322,0.027653941236618507,-1.4056977803988958e-15,0.0009494625836789856,9.607589235916164e-10,6.496054869938849e-06,8.883307414769296e-09,4.899990369537437e-11,9.019040428202355e-10,8.883307414769296e-09,9.342862741007513e-14,0.0,0.0,True,0.0,0.42924087772908703,1
81,24300.0,6.75,0.0,0.0,0.0,0.5,0.5947651202389033,1.6994728999621615e-08,0.9149136397268001,100000000.0,0.0,0.1708790447156655,0.028114920107466704,-1.41771039352534e-15,0.0008891093707068693,1.2977389748481826e-09,8.705167561198324e-06,8.785083901968679e-09,5.297924993664397e-11,9.12530509745405e-10,8.785083901968679e-09,9.480092779408718e-14,0.0,0.0,True,0.0,0.43809486222971394,1
82,24600.0,6.833333333333333,0.0,0.0,0.0,0.5,0.5954919775716854,1.6994728999621615e-08,0.9155080453557473,100000000.0,0.0,0.17075244286322014,0.028589297473492793,-1.4296341888098142e-15,0.0008581821819326999,6.345131883066626e-10,7.47940727357594e-06,8.713432315166192e-09,4.882064129129671e-11,9.323379907180404e-10,8.713432315166192e-09,9.341147501750241e-14,0.0,0.0,True,0.0,0.43303811245357127,1
83,24900.0,6.916666666666667,0.0,0.0,0.0,0.5,0.5962019471991064,1.6994728999621615e-08,0.9161087921514538,100000000.0,0.0,0.1729287802505357,0.02905843994232238,-1.4418244376201984e-15,0.00042589016415363193,1.378858687827997e-09,8.51951601800147e-06,8.613304968473077e-09,4.8899489338919364e-11,9.34455185768393e-10,8.613304968473077e-09,9.395918509045932e-14,0.0,0.0,True,0.0,0.4378861470536997,1
84,25200.0,7.0,0.0,0.0,0.0,0.5,0.5968949210793502,1.6994728999621615e-08,0.9167132891117072,100000000.0,0.0,0.1720864729970952,0.029530365177129207,-1.45372602844418e-15,0.0009115048359326195,1.5941983429809838e-09,6.685854629758572e-06,8.780407145896011e-09,2.980207115255353e-11,9.1436086592516e-10,8.780407145896011e-09,9.507106100778631e-14,0.0,0.0,True,0.0,0.43716240235283266,1
85,25500.0,7.083333333333333,0.0,0.0,0.0,0.5,0.5975706878542782,1.6994728999621615e-08,0.9173212036789202,100000000.0,0.0,0.17175875892710027,0.029999024600355556,-1.4654943925052066e-15,0.0008332127404295434,1.1325986774428732e-09,5.626640410811772e-06,9.043586454034222e-09,4.3003495075557154e-11,9.669358320219493e-10,9.043586454034222e-09,9.295031446976404e-14,0.0,0.0,True,0.0,0.4375109001411642,1
86,25800.0,7.166666666666667,0.0,0.0,0.0,0.5,0.5982291089644917,1.6994728999621615e-08,0.9179322899629185,100000000.0,0.0,0.17240347286636612,0.030461211247194316,-1.4769074851983532e-15,0.000861405733672134,1.5886084712404878e-09,6.750342013391344e-06,8.938309590581197e-09,4.6305396996397317e-11,9.945329962578488e-10,8.938309590581197e-09,9.247951129952456e-14,0.0,0.0,True,0.0,0.43852283652896806,1
87,26100.0,7.25,0.0,0.0,0.0,0.5,0.5988699659673664,1.6994728999621615e-08,0.9185529913078729,100000000.0,0.0,0.17276934813268885,0.03092182378627052,-1.4885870314174098e-15,0.0009817677209116823,2.790202756920268e-09,7.154987994965503e-06,8.738020811756617e-09,4.733562634151091e-11,9.877431186256605e-10,8.738020811756617e-09,9.118560450122166e-14,0.0,0.0,True,0.0,0.43901265111771426,1
88,26400.0,7.333333333333333,0.0,0.0,0.0,0.5,0.5994929287568758,1.6994728999621615e-08,0.9191780927340227,100000000.0,0.0,0.17184154671196292,0.03139498808605516,-1.5001777597944965e-15,0.0008680166784816716,1.2565634578449672e-09,9.83409700451304e-06,8.505266898546599e-09,4.798419367658362e-11,9.800916423811737e-10,8.505266898546599e-09,9.248259632012657e-14,0.0,0.0,True,0.0,0.4388528017965051,1
89,26700.0,7.416666666666667,0.0,0.0,0.0,0.5,0.6000979091191484,1.6994728999621615e-08,0.9198043613704907,100000000.0,0.0,0.17220935595806086,0.03186290607299532,-1.5115242391061656e-15,0.0008043289558153632,1.3730937249151567e-09,6.90233334741466e-06,8.348608787042479e-09,4.9555658918282164e-11,9.924178931847292e-10,8.348608787042479e-09,9.058869549198162e-14,0.0,0.0,True,0.0,0.43723835484587575,1
90,27000.0,7.5,0.0,0.0,0.0,0.5,0.6006845920148438,1.6994728999621615e-08,0.9204337342363259,100000000.0,0.0,0.17399395047484065,0.03232525753906376,-1.5226930827338946e-15,0.0004689019519317666,9.56105242107997e-10,6.360255231069885e-06,8.151953715317057e-09,4.6952459571581346e-11,1.0076421602267171e-09,8.151953715317057e-09,9.083347229815e-14,0.0,0.0,True,0.0,0.4402919653505042,1
91,27300.0,7.583333333333333,0.0,0.0,0.0,0.5,0.601252848092656,1.6994728999621615e-08,0.9210683659501814,100000000.0,0.0,0.17280521225988002,0.03278200929340211,-1.5341061754270413e-15,0.0009032459609353976,1.3540999553769698e-09,7.73660771080926e-06,8.030750890018378e-09,4.662451248173062e-11,1.0207658150119723e-09,8.030750890018378e-09,8.716854111286533e-14,0.0,0.0,True,0.0,0.44048002944725406,1
92,27600.0,7.666666666666667,0.0,0.0,0.0,0.5,0.601802471244102,1.6994728999621615e-08,0.9216999706377352,100000000.0,0.0,0.17246164924161606,0.03323309878545211,-1.5454304502782179e-15,0.0007436629094043326,3.825621468889905e-10,5.6801237426797134e-06,7.875476088527457e-09,4.474330713923014e-11,1.0192462218056814e-09,7.875476088527457e-09,8.568799269606299e-14,0.0,0.0,True,0.0,0.44144442847894494,1
93,27900.0,7.75,0.0,0.0,0.0,0.5,0.6023332699381271,1.6994728999621615e-08,0.9223354551532105,100000000.0,0.0,0.1732601648074365,0.03369068434302437,-1.5563550448405294e-15,0.0008454829751028903,2.5179037947873854e-09,7.421065669756004e-06,8.001813666264312e-09,2.7714296027455988e-11,1.0054846300990328e-09,8.001813666264312e-09,8.704099890610958e-14,0.0,0.0,True,0.0,0.44353566000507183,1
94,28200.0,7.833333333333333,0.0,0.0,0.0,0.5,0.6028451820575058,1.6994728999621615e-08,0.9229765117579929,100000000.0,0.0,0.17400638153164788,0.034160452933654564,-1.567412866165796e-15,0.0006327321555026912,2.786609458061588e-09,6.922669162590694e-06,8.217941092396131e-09,4.1013156285341034e-11,1.0625623739038257e-09,8.217941092396131e-09,8.734169857756026e-14,0.0,0.0,True,0.0,0.4438823501260232,1
95,28500.0,7.916666666666667,0.0,0.0,0.0,0.5,0.6033380410679061,1.6994728999621615e-08,0.9236212403610455,100000000.0,0.0,0.17305385220630215,0.0346236131674008,-1.5782930518071225e-15,0.0007998869401853322,2.6953994416529807e-09,8.667503267976645e-06,8.124560736930046e-09,4.2422218327732256e-11,1.06483552007449e-09,8.124560736930046e-09,8.488616294943877e-14,0.0,0.0,True,0.0,0.4459051872246317,1
96,28800.0,8.0,0.0,0.0,0.0,0.5,0.603811714438728,1.6994728999621615e-08,0.9242660178700057,100000000.0,0.0,0.17354761099800162,0.03508091888482317,-1.5887957616200766e-15,0.0008433288343174971,2.690571639404045e-09,5.973403393996356e-06,7.781622395809745e-09,4.1777263832881774e-11,1.0685199400114965e-09,7.781622395809745e-09,8.477246392489041e-14,0.0,0.0,True,0.0,0.44886622836828144,1
97,29100.0,8.083333333333334,0.0,0.0,0.0,0.5,0.6042660905349753,1.6994728999621615e-08,0.9249143286279284,100000000.0,0.0,0.17365097279843036,0.03553280089592668,-1.599231858051553e-15,0.0009784386517336866,2.5850540390322013e-09,5.3832150464935146e-06,7.57181909892492e-09,4.4089787120905965e-11,1.0513671408491716e-09,7.57181909892492e-09,8.365744854464315e-14,0.0,0.0,True,0.0,0.44391124406985566,1
98,29400.0,8.166666666666666,0.0,0.0,0.0,0.5,0.6047009832546998,1.6994728999621615e-08,0.9255603716150992,100000000.0,0.0,0.17312987215274442,0.03597910511143202,-1.6096901589435219e-15,0.0008895150984191219,5.016445313831076e-09,5.067212075558652e-06,7.415426723379465e-09,4.8727373251178736e-11,1.048873354593408e-09,7.415426723379465e-09,8.33656381113177e-14,0.0,0.0,True,0.0,0.4502174370694012,1
99,29700.0,8.25,0.0,0.0,0.0,0.5,0.6051163215951783,1.6994728999621615e-08,0.9262052761441087,100000000.0,0.0,0.173541063879777,0.0364197768594099,-1.620326095519431e-15,0.0008127962799395143,2.3720454878873272e-09,9.393781442990152e-06,7.1642967555419306e-09,4.4498948851114394e-11,1.0840446671406197e-09,7.1642967555419306e-09,8.319908285989262e-14,0.0,0.0,True,0.0,0.4496688873349198,1
100,30000.0,8.333333333333334,0.0,0.0,0.0,0.5,0.6055119982413704,1.6994728999621615e-08,0.9268510309115773,100000000.0,0.0,0.17467912887557857,0.03687200945919687,-1.6305623518064749e-15,0.0008620717229496695,7.258096435628667e-09,7.967070826971555e-06,6.934443020405054e-09,4.301670553429733e-11,1.0977931124076043e-09,6.934443020405054e-09,8.099551556051324e-14,0.0,0.0,True,0.0,0.44431048420859726,1
101,30300.0,8.416666666666666,0.0,0.0,0.0,0.5,0.6058878377016097,1.6994728999621615e-08,0.9274968592978873,100000000.0,0.0,0.17364860670628776,0.03732971785926943,-1.6413093106848464e-15,0.0008643052862012515,1.4378403670534003e-11,8.266061734941191e-06,7.108414770069443e-09,2.5728373093854458e-11,1.0729628736701945e-09,7.108414770069443e-09,8.013694109951974e-14,0.0,0.0,True,0.0,0.45389385570234797,1
102,30600.0,8.5,0.0,0.0,0.0,0.5,0.6062438313818544,1.6994728999621615e-08,0.9281457080698019,100000000.0,0.0,0.173753059433095,0.03778185633728583,-1.6514567491299204e-15,0.0007906320153662287,2.5738951892156986e-09,5.674015953006191e-06,7.300413977388435e-09,3.680217558478838e-11,1.1429411679007974e-09,7.300413977388435e-09,8.111071872380915e-14,0.0,0.0,True,0.0,0.4482496055943035,1
103,30900.0,8.583333333333334,0.0,0.0,0.0,0.5,0.6065799129194179,1.6994728999621615e-08,0.9287960569298314,100000000.0,0.0,0.17513850083259103,0.03822693007885709,-1.6617374143379492e-15,0.0008355333424820857,3.2219126828971425e-10,7.186454671590091e-06,7.107008536038737e-09,3.811174682037727e-11,1.1384233265533278e-09,7.107008536038737e-09,8.178403450195674e-14,0.0,0.0,True,0.0,0.45042628141574254,1
104,31200.0,8.666666666666666,0.0,0.0,0.0,0.5,0.6068959403691467,1.6994728999621615e-08,0.9294448829308342,100000000.0,0.0,0.17401285646910872,0.03866633585293066,-1.6715295814151431e-15,0.0008131010347221045,3.108369346032735e-09,7.700539342909878e-06,6.856807408213527e-09,3.99197532577334e-11,1.100914742033281e-09,6.856807408213527e-09,8.116561116671657e-14,0.0,0.0,True,0.0,0.4516819767733511,1
105,31500.0,8.75,0.0,0.0,0.0,0.5,0.6071918601151436,1.6994728999621615e-08,0.930087954290799,100000000.0,0.0,0.17499372570678137,0.03910102350415335,-1.6816326109392322e-15,0.0007769871159554029,5.13167866201573e-09,8.605898449559899e-06,6.548872024206414e-09,3.955074822672549e-11,1.091157483014339e-09,6.548872024206414e-09,7.968332066812402e-14,0.0,0.0,True,0.0,0.44607646450168786,1
106,31800.0,8.833333333333334,0.0,0.0,0.0,0.5,0.6074675930198468,1.6994728999621615e-08,0.9307320174993234,100000000.0,0.0,0.1748739691012262,0.03953752859916824,-1.691202733411501e-15,0.0007074580308054407,3.69132431387621e-10,7.23418116045236e-06,6.254823585635533e-09,4.2431600466796e-11,1.1147102797288367e-09,6.254823585635533e-09,7.840414577521045e-14,0.0,0.0,True,0.0,0.45209849986066625,1
107,32100.0,8.916666666666666,0.0,0.0,0.0,0.5,0.6077230962290092,1.6994728999621615e-08,0.931371817007581,100000000.0,0.0,0.17553408139328458,0.039979488842742744,-1.7006840380417998e-15,0.0007940622351024545,2.8514757427174813e-09,9.559662049991077e-06,6.110012307954452e-09,4.301903383350818e-11,1.1278001648119024e-09,6.110012307954452e-09,7.891918975886988e-14,0.0,0.0,True,0.0,0.4510607292935723,1
108,32400.0,9.0,0.0,0.0,0.0,0.5,0.60795835984931,1.6994728999621615e-08,0.9320130119205089,100000000.0,0.0,0.1753320646702451,0.04041584547119719,-1.7101209337511136e-15,0.0006081784887012596,2.148225192643593e-09,8.756812874166733e-06,5.880833344375089e-09,3.954730680632315e-11,1.134983421722706e-09,5.880833344375089e-09,7.651567577678902e-14,0.0,0.0,True,0.0,0.4486076824010468,1
109,32700.0,9.083333333333334,0.0,0.0,0.0,0.5,0.6081732547766522,1.6994728999621615e-08,0.9326548993114241,100000000.0,0.0,0.17527210781120725,0.04085455255123551,-1.71940239823698e-15,0.0008329300046758145,8.447761415124245e-09,7.133262333512989e-06,5.905315501961098e-09,2.4060112037906875e-11,1.1039005898210006e-09,5.905315501961098e-09,7.521341266883949e-14,0.0,0.0,True,0.0,0.45466730941472167,1
110,33000.0,9.166666666666666,0.0,0.0,0.0,0.5,0.6083678653790356,1.6994728999621615e-08,0.9332917187465005,100000000.0,0.0,0.17570925626887687,0.041287982175219506,-1.7285950448808763e-15,0.0006285661895436308,4.46490356611792e-09,8.162169177569034e-06,6.109576259125962e-09,3.2582154242679865e-11,1.1710197668418087e-09,6.109576259125962e-09,7.555390288139743e-14,0.0,0.0,True,0.0,0.44969674918215524,1
111,33300.0,9.25,0.0,0.0,0.0,0.5,0.6085421592372119,1.6994728999621615e-08,0.9339251818280886,100000000.0,0.0,0.1765639315227029,0.04171410567267095,-1.7378765093667425e-15,0.0006735049208999106,8.567234329236573e-09,7.6218032193499105e-06,5.85404456035645e-09,3.326225709232006e-11,1.1777675093676912e-09,5.85404456035645e-09,7.538299833926428e-14,0.0,0.0,True,0.0,0.45628070594349873,1
112,33600.0,9.333333333333334,0.0,0.0,0.0,0.5,0.6086960961925094,1.6994728999621615e-08,0.9345558495074464,100000000.0,0.0,0.17656062422167498,0.042134700347332965,-1.7468027024847288e-15,0.000868409236242171,6.186853159212697e-09,9.78679099302763e-06,5.586016553602028e-09,3.507826068291095e-11,1.1237758679910701e-09,5.586016553602028e-09,7.523735271542653e-14,0.0,0.0,True,0.0,0.4576390682296787,1
113,33900.0,9.416666666666666,0.0,0.0,0.0,0.5,0.6088296352871612,1.6994728999621615e-08,0.9351800063174974,100000000.0,0.0,0.17748814845197983,0.042562939042225224,-1.7557733045237001e-15,0.0007928479297318529,4.846908882408671e-09,9.922027343616279e-06,5.304212624460758e-09,3.941740047543948e-11,1.1002603390776853e-09,5.304212624460758e-09,7.349681400912226e-14,0.0,0.0,True,0.0,0.4446811971984053,1
114,34200.0,9.5,0.0,0.0,0.0,0.5,0.6089428828739422,1.6994728999621615e-08,0.9357996327668648,100000000.0,0.0,0.17761353689772386,0.04299009744761703,-1.7644885552670076e-15,0.0009852481337798403,1.8697764500627154e-09,8.077214377516806e-06,4.9842585753748545e-09,3.918531043474661e-11,1.1302674198489224e-09,4.9842585753748545e-09,7.162419074811328e-14,0.0,0.0,True,0.0,0.45746932385308064,1
115,34500.0,9.583333333333334,0.0,0.0,0.0,0.5,0.6090358835486875,1.6994728999621615e-08,0.9364227725868756,100000000.0,0.0,0.17814216449413395,0.04341234004842599,-1.7733703394640089e-15,0.0007253959432478853,3.645283927655038e-09,7.4459465079436815e-06,4.783510499915722e-09,3.74670545496997e-11,1.1395293633018998e-09,4.783510499915722e-09,7.266864452240741e-14,0.0,0.0,True,0.0,0.4629991278419383,1
116,34800.0,9.666666666666666,0.0,0.0,0.0,0.5,0.6091085078326544,1.6994728999621615e-08,0.9370400623975503,100000000.0,0.0,0.17814229405894538,0.043831299545542726,-1.781996772365346e-15,0.0008388095609640014,3.3033398150794362e-09,8.549621175110155e-06,4.6587927558645234e-09,2.566369710146768e-11,1.1224107295096858e-09,4.6587927558645234e-09,7.253970448969206e-14,0.0,0.0,True,0.0,0.44283259529180774,1
117,35100.0,9.75,0.0,0.0,0.0,0.5,0.6091612972162588,1.6994728999621615e-08,0.9376507207446364,100000000.0,0.0,0.1777168407765233,0.0442514807783286,-1.7903123428197885e-15,0.0009922831294517235,5.71291863262152e-09,7.73111478243979e-06,4.874881172676982e-09,2.7427002453107067e-11,1.1900174838886722e-09,4.874881172676982e-09,7.110337212591164e-14,0.0,0.0,True,0.0,0.4533662264802154,1
