step,time_hours,accepted_attempt_total_seconds,accepted_outer_coupling_seconds,accepted_coupling_overhead_seconds,accepted_ice_solve_seconds,accepted_matrix_assembly_seconds,accepted_preconditioner_build_seconds,accepted_gmres_seconds,accepted_ice_residual_evaluation_seconds,accepted_ocean_solve_seconds,accepted_thickness_transport_seconds,accepted_force_budget_seconds,accepted_postprocess_seconds,output_capture_seconds,all_attempts_total_seconds
11,0.9166666666666666,34.69476429995848,34.65001150005264,0.062017599993851036,34.1441587000736,6.506242000323255,5.008954199962318,17.929733299766667,4.584990199597087,0.4438351999851875,0.00022219994571059942,0.04270009999163449,0.00020479998784139752,0.000521100009791553,34.69476429995848
12,1.0,37.14934689999791,37.10231809999095,0.04819230001885444,36.63041009998415,7.893213399976958,5.430719100055285,17.62354569969466,5.544892499863636,0.42371569998795167,0.00021579995518550277,0.04525110003305599,0.00016799999866634607,0.00031949998810887337,37.14934689999791
13,1.0833333333333333,49.54285849997541,49.48883609997574,0.19406359997810796,47.638151499792,9.839375099632889,7.870561099844053,22.604724300210364,7.132806999841705,1.6566210002056323,0.0002471000188961625,0.05115810001734644,0.00015899998834356666,0.0005794999888166785,49.54285849997541
14,1.1666666666666667,37.60208199999761,37.53786920005223,0.046219399955589324,37.08532940002624,8.434587699885014,5.834969500137959,16.695122399716638,5.9722382999025285,0.40632040007039905,0.000283299945294857,0.06217280001146719,0.0003404999733902514,0.0007219999679364264,37.60208199999761
15,1.25,46.42346650001127,46.37230190000264,0.17641009984072298,44.4418645001133,11.385823499935213,8.79148779984098,15.955618800013326,8.092401100147981,1.7540273000486195,0.00035099999513477087,0.04871389997424558,0.0001629000180400908,0.00045170000521466136,46.42346650001127
16,1.3333333333333333,23.2766381999827,23.229652700014412,0.0324172000400722,22.901923499943223,5.581024700019043,3.576719699543901,9.599993100273423,4.030577800353058,0.29531200003111735,0.00027009996119886637,0.045085999998264015,0.00016549997963011265,0.0003208999987691641,23.2766381999827
17,1.4166666666666667,47.50849209999433,47.442052399972454,0.3021315001533367,44.116155600058846,10.992043500067666,9.337548999581486,15.383004700066522,8.154249300365336,3.023765299760271,0.000208500016015023,0.06445170001825318,0.0002807000419124961,0.0006995999719947577,47.50849209999433
18,1.5,31.37398239999311,31.328624900022987,0.060040999785996974,30.778392700187396,7.885109399503563,5.881692000140902,11.219760600128211,5.652912199497223,0.49019120004959404,0.0003114999854005873,0.04352469998411834,0.00015140004688873887,0.0003581999917514622,31.37398239999311
19,1.5833333333333333,29.804168700007722,29.756161299999803,0.033340000023599714,29.433034099987708,8.251819999713916,5.745284299540799,9.403229800227564,5.892569700197782,0.28978719998849556,0.0006188999977894127,0.04474839998874813,0.0003556999727152288,0.00037159997737035155,29.804168700007722
20,1.6666666666666667,42.18913910002448,42.144968100008555,0.16537259967299178,40.40287520032143,11.037803700193763,8.303871999960393,12.926511399797164,7.9290556001942605,1.5767203000141308,0.000262599962297827,0.042291699966881424,0.00016120000509545207,0.00042999995639547706,42.18913910002448
21,1.75,33.986790799943265,33.940451800008304,0.06899200001498684,33.238343000004534,8.798041899863165,5.808823399944231,12.162043000105768,6.3130680999020115,0.6331167999887839,0.0002112000365741551,0.044671899988316,0.00015820004045963287,0.00036750000435858965,33.986790799943265
22,1.8333333333333333,44.779127300018445,44.73209260002477,0.18309980042977259,42.73091729963198,11.774323900230229,9.37118059990462,12.74900590046309,8.61820649978472,1.8180754999630153,0.00031969998963177204,0.04440259997500107,0.00017670000670477748,0.0005376999615691602,44.779127300018445
23,1.9166666666666667,53.63716630003182,53.59175050002523,0.022421900066547096,53.34827439999208,15.869139100017492,10.290065100591164,15.557798099529464,11.36473740026122,0.22105419996660203,0.0002164000179618597,0.04386699997121468,0.00016629998572170734,0.0004237999673932791,74.79677330004051
24,2.0,49.18685550004011,49.14303600002313,0.19582989992341027,47.04776850016788,15.24809969967464,11.549374200112652,8.909830199554563,11.063980599516071,1.8994375999318436,0.00023860001238062978,0.04204630001913756,0.0001976999919861555,0.0005154000245966017,67.40436480002245
25,2.0833333333333335,36.13177350000478,36.08832809998421,0.03526649990817532,35.66607550001936,13.33365689998027,9.101690400275402,3.4209953996469267,9.59322030004114,0.38698610005667433,0.00024829996982589364,0.04156490002060309,0.00016299996059387922,0.00042510003549978137,52.19388679997064
26,2.1666666666666665,42.15432239999063,42.105942700000014,0.01388270006282255,41.913532799924724,16.010074199875817,10.210036299773492,3.7604786005686037,11.663145400525536,0.1785272000124678,0.00039350002771243453,0.04644509998615831,0.0001686000032350421,0.0004206000012345612,57.83146770001622
27,2.25,30.209777900017798,30.16520720004337,0.12573029985651374,28.691420099989045,10.43812520004576,7.914537600008771,2.4109362002345733,7.737026899703778,1.34805680019781,0.0002332000294700265,0.04286250000586733,0.0001713000237941742,0.0005010999739170074,30.209777900017798
28,2.3333333333333335,24.641579899995122,24.591556400002446,0.0656978000770323,23.801226799900178,8.86020439938875,6.02043210004922,2.2471006003324874,6.516827400308102,0.7246318000252359,0.0003372000064700842,0.04803020000690594,0.00019570003496482968,0.0004608000162988901,24.641579899995122
29,2.4166666666666665,21.637960900028702,21.59246339998208,0.07082610001089051,20.764609699952416,7.799900800222531,5.21738530008588,2.0537404995411634,5.5605775998556055,0.7570276000187732,0.0002542000147514045,0.04381830000784248,0.00016110000433400273,0.00040279998211190104,21.637960900028702
30,2.5,37.363552000024356,37.317925599985756,0.017168499995023012,37.10037810000358,14.182721800287254,8.862541999435052,3.7312266006483696,10.092854400281794,0.20037899998715147,0.00026300002355128527,0.043598399963229895,0.00022499996703118086,0.0004102999810129404,53.49238240002887
31,2.5833333333333335,39.4463482000283,39.401203499990515,0.020086399919819087,39.1839216001099,14.959314999578055,9.4278662999277,3.7935899001313373,10.745542499353178,0.19719549996079877,0.00030509999487549067,0.043054600013419986,0.0003793999785557389,0.0005607000202871859,55.34811260004062
32,2.6666666666666665,39.48544320004294,39.43562240002211,0.019013300072401762,39.217147399962414,14.99927560047945,9.32118760002777,3.6546895998180844,10.993423099804204,0.19946169998729602,0.00026080000679939985,0.048000500013586134,0.00016350002260878682,0.0004249999765306711,55.18529460002901
33,2.75,40.90500929998234,40.859576599963475,0.013416999951004982,40.63431410002522,15.66119859967148,9.606647199834697,3.6720125000574626,11.429148699971847,0.21184549998724833,0.0002452000044286251,0.044026399962604046,0.0001647999742999673,0.00047309999354183674,56.53367149998667
34,2.8333333333333335,34.11386510002194,34.06775590003235,0.019958999939262867,33.81333129998529,12.907604200008791,8.10119959997246,3.241187499894295,9.354939200682566,0.2344656001077965,0.00024209998082369566,0.044530400016810745,0.0001613000058569014,0.00037570000858977437,49.908747800043784
35,2.9166666666666665,57.71032539999578,57.65800669998862,0.22608940006466582,55.185674700071104,20.474891798745375,14.256997600838076,5.1780835998361,14.90145169995958,2.246242599852849,0.00025460001779720187,0.05022770003415644,0.00031370000215247273,0.0012088000075891614,73.6686522999662
36,3.0,44.77706630004104,44.73270120000234,0.014607799937948585,44.52560309995897,17.33894850005163,10.288604100525845,4.000920499849599,12.611156400002073,0.192490300105419,0.0003252000315114856,0.042124099971260875,0.00015959999291226268,0.0005927999736741185,60.337705600017216
37,3.0833333333333335,35.50855460000457,35.45882299996447,0.020195200049784034,35.219600500015076,13.64225740073016,8.468026400310919,3.188364999834448,9.700612300308421,0.2190272998996079,0.0005080000264570117,0.047280200000386685,0.00032140000257641077,0.0007735000108368695,51.33295569999609
38,3.1666666666666665,59.659740400034934,59.60977380000986,0.3418070999905467,56.62214200006565,21.09203719982179,14.319838399649598,5.43836919934256,15.396162499499042,2.645824699953664,0.0003200999926775694,0.04793770000105724,0.00026350002735853195,0.0008094999939203262,75.6348298000521
39,3.25,50.17664879997028,50.103336500003934,0.022819999954663217,49.87633800006006,19.27507210004842,11.54290510021383,4.590845399477985,14.1481082001701,0.20417849998921156,0.0006351000047288835,0.07123220001813024,0.00017559999832883477,0.0004668000037781894,65.73112079995917
40,3.3333333333333335,46.658325999975204,46.61477260000538,0.015466900018509477,46.44976210000459,17.988368499965873,10.810032999666873,4.293441400106531,13.064649799838662,0.14954359998228028,0.0005235999706201255,0.04114519996801391,0.00016029999824240804,0.0004187000449746847,62.25249159993837
41,3.4166666666666665,61.348500600026455,61.2925164999906,0.29431030014529824,58.81394009984797,21.803711500251666,14.968165300262626,5.792177000374068,15.863110400096048,2.1842660999973305,0.0002794000320136547,0.05427010002313182,0.00018069997895509005,0.0008679999737069011,76.55739280005218
42,3.5,41.19090609997511,41.1474713999778,0.08870410022791475,40.39752069988754,15.208736300468445,9.722361799736973,4.140474800602533,11.068278999475297,0.661246599862352,0.00029070000164210796,0.042015899962279946,0.00016190001042559743,0.0004369000089354813,58.3934745999868
43,3.5833333333333335,37.352370899985544,37.3023036000086,0.031704099965281785,37.022556399868336,14.24680779967457,8.59873340051854,3.6776391997700557,10.263258300314192,0.2480431001749821,0.00027860002592206,0.04830159997800365,0.0001632000203244388,0.00039950001519173384,52.59687629994005
44,3.6666666666666665,46.95276600000216,46.89991579996422,0.01722799992421642,46.730941500049084,18.044688900117762,10.952842899481766,4.388998000067659,13.056232999952044,0.1517462999909185,0.00030720001086592674,0.05110169999534264,0.00017140002455562353,0.0008968000183813274,62.20773690001806
45,3.75,28.689698999980465,28.643863500037696,0.08896439999807626,27.96037280006567,10.542636500496883,6.68638800032204,2.847903700370807,7.6994956994312815,0.5945262999739498,0.00027709995629265904,0.0443171999650076,0.00016989995492622256,0.0004061999497935176,28.689698999980465
46,3.8333333333333335,32.91791560000274,32.87145049998071,0.0818682000390254,32.14071269991109,12.146036099933553,7.492478300293442,3.4402339998050593,8.85149869963061,0.6488696000305936,0.00034249998861923814,0.04431200004182756,0.0001762000028975308,0.00044029997661709785,47.988189200055785
47,3.9166666666666665,51.75359350000508,51.70533129997784,0.023452800000086427,51.495609000034165,19.856134300644044,11.623625599953812,5.040719100099523,14.644444500037935,0.18626949994359165,0.000354000017978251,0.04644529998768121,0.00034829997457563877,0.0009254000033251941,66.96181790000992
48,4.0,61.764971199969295,61.72063910000725,0.3302220000186935,58.89580550015671,21.87063890043646,14.789147500065155,5.923295599815901,15.90627140016295,2.494611599831842,0.00023499998496845365,0.0427602999843657,0.0001715999678708613,0.0006976000149734318,76.98020569997607
49,4.083333333333333,32.859688099997584,32.81684260000475,0.06761389988241717,32.17097540007671,12.092274399881717,7.740225099725649,3.31091449939413,8.820534400234465,0.5782533000456169,0.0003034999826923013,0.04106150002917275,0.00017369998386129737,0.000486500037368387,32.859688099997584
50,4.166666666666667,27.157567300018854,27.115354000008665,0.022757699945941567,26.906192300026305,10.31958070001565,6.122008699807338,2.793372100160923,7.494030700356234,0.18640400003641844,0.0002975999959744513,0.04058910004096106,0.00016709999181330204,0.00037510000402107835,27.157567300018854
51,4.25,33.368247500038706,33.31828999996651,0.05041390017140657,32.811492399836425,12.541963399562519,7.3262172001414,3.4580378999817185,9.259940400137566,0.45638369995867833,0.00026460003573447466,0.04814869997790083,0.00030880002304911613,0.000686699990183115,33.368247500038706
52,4.333333333333333,35.005822300037835,34.94803990004584,0.024513800046406686,34.744516099919565,13.447958199772984,7.796899399952963,3.4229071997106075,9.848102200077847,0.17901000007987022,0.00023819995112717152,0.05612920003477484,0.0002932000206783414,0.0006730000022798777,49.83968910004478
53,4.416666666666667,30.15581199998269,30.114041700027883,0.06796680012485012,29.454113699903246,11.066028299741447,6.9310639997711405,3.0409929003217258,8.222113900526892,0.5919611999997869,0.00023449998116120696,0.039932799991220236,0.00016280001727864146,0.0003961999900639057,30.15581199998269
54,4.5,37.449130499968305,37.393467299989425,0.026584000152070075,37.12709609995363,14.444283899967559,8.306586899969261,3.644465800083708,10.490455700084567,0.23978719988372177,0.0003264000406488776,0.054164999979548156,0.0001770000089891255,0.000430300016887486,51.89302499999758
55,4.583333333333333,61.04036680003628,60.994710300001316,0.017301200015936047,60.82000409998,23.77971590013476,13.31851269962499,5.8325293001835234,17.48968340049032,0.15740500000538304,0.00029090000316500664,0.04405430000042543,0.0001618000096641481,0.0005213999538682401,75.52901160001056
56,4.666666666666667,46.13836949999677,46.09450519998791,0.02723049995256588,45.82541280001169,17.70491090021096,10.101196500123478,4.667787600250449,13.044748799875379,0.24186190002365038,0.0003986000083386898,0.04236640001181513,0.00016820000018924475,0.00044290005462244153,60.64943919994403
57,4.75,43.19967969995923,43.156223899975885,0.023356099904049188,42.908543700003065,16.670192500052508,9.465234401053749,4.18819289887324,12.303190699545667,0.22432410006877035,0.00024020002456381917,0.04182099999161437,0.00020680000307038426,0.0005633000400848687,57.575044599943794
58,4.833333333333333,45.48405139998067,45.44180819997564,0.026715499989222735,45.205492899985984,17.606526400370058,10.095132100977935,4.306985200033523,12.901521300256718,0.20959980000043288,0.0002481000265106559,0.04056350002065301,0.0001674999948590994,0.00044269999489188194,60.0015318999649
59,4.916666666666667,59.211291199957486,59.16819450003095,0.03615840006386861,58.88970219990006,23.118548099766485,12.906970699783415,5.423273300461005,17.061882800713647,0.24233390006702393,0.0003124999930150807,0.041152399964630604,0.00016990001313388348,0.000553899968508631,73.52945669996552
60,5.0,48.32583029998932,48.277549499995075,0.05405439995229244,47.73524770012591,18.19869169924641,11.096412099781446,4.748434800712857,13.372110500466079,0.4882473999168724,0.0009690999868325889,0.04587510001147166,0.0001674999948590994,0.00046930002281442285,63.12080550001701
61,5.083333333333333,42.306683800008614,42.26586909999605,0.032107000006362796,41.95221919991309,16.634417099296115,8.816319899691734,4.0080651001189835,12.21713919978356,0.28154290007660165,0.0002437999937683344,0.039452900004107505,0.00016900000628083944,0.0004364000051282346,56.506230400002096
62,5.166666666666667,43.5278255000012,43.47960530000273,0.03342289995634928,43.1588519999641,16.973575199896004,9.32933940103976,4.038478100381326,12.537365999480244,0.2873304000822827,0.00025459995958954096,0.04644279996864498,0.00016729999333620071,0.0004425000515766442,57.7031011999934
63,5.25,27.77705260005314,27.734493000025395,0.02013469993835315,27.498438200040255,10.763781999703497,5.879977700184099,2.72016180009814,7.952808400208596,0.2159201000467874,0.00046119996113702655,0.04077080002753064,0.00017170002683997154,0.00037759996484965086,27.77705260005314
64,5.333333333333333,45.08387730002869,45.04106870002579,0.028772400110028684,44.75798209995264,17.690551599604078,9.594705399707891,4.1441421010531485,13.032806399802212,0.2543141999631189,0.0002487999736331403,0.0408177999779582,0.00017369998386129737,0.00046410004142671824,59.18719060003059
65,5.416666666666667,34.01703400001861,33.97570759995142,0.03396369988331571,33.613098000059836,13.383532199834008,7.13314379932126,3.0386847003246658,9.833148999838158,0.32864590000826865,0.0002487000310793519,0.039790900016669184,0.0002123000449500978,0.0004734999965876341,48.04580720001832
66,5.5,38.05713939998532,37.99990979995346,0.023388000030536205,37.77963439997984,14.963595900277141,7.9503120997105725,3.547821300337091,11.071494499919936,0.1968873999430798,0.00033060001442208886,0.05568869999842718,0.000172999978531152,0.00042150000808760524,51.940894400002435
67,5.583333333333333,23.985711999994237,23.939832900010515,0.04141850006999448,23.47743739996804,9.2247419001651,5.19011629949091,2.155730199883692,6.751851699431427,0.4209769999724813,0.0005947999889031053,0.04375039995647967,0.00017359998309984803,0.0007959999493323267,23.985711999994237
68,5.666666666666667,48.65292920003412,48.60584249999374,0.035132499935571104,48.23398690007161,19.18129729956854,10.241164500126615,4.338659200118855,14.147839799989015,0.3367230999865569,0.0002663999912329018,0.04540549998637289,0.00032079999800771475,0.0009592999704182148,63.06550440000137
69,5.75,40.43139139999403,40.38595129997702,0.026714399980846792,40.11604659992736,15.85571120021632,8.387242400203831,3.7614166997373104,11.840041499352083,0.24319030006881803,0.0002505999873392284,0.04400350002106279,0.00017319998005405068,0.00043810001807287335,54.22249249997549
70,5.833333333333333,37.84533569996711,37.80147000000579,0.01474619994405657,37.62685100006638,15.053207000542898,7.871378599258605,3.449095999880228,11.00567960034823,0.1598727999953553,0.0002948000328615308,0.04148980003083125,0.00021039997227489948,0.0008374000317417085,51.84103989996947
71,5.916666666666667,29.014867999998387,28.967696400010027,0.030235900077968836,28.609756599995308,11.383167799736839,6.034712599590421,2.596758000436239,8.403170899837278,0.32770389993675053,0.000255499966442585,0.04509099997812882,0.0002114999806508422,0.00039389997255057096,29.014867999998387
72,6.0,54.30238790001022,54.25818210002035,0.03199679998215288,53.87867400009418,21.4668496006052,11.311169199470896,4.837716700567398,15.898862200498115,0.3475112999440171,0.00025179999647662044,0.04215500003192574,0.0001748999929986894,0.000554799975361675,68.31191820005188
73,6.083333333333333,48.60326299996814,48.55596269998932,0.02429520001169294,48.28637229994638,19.287314901361242,10.066802099870984,4.340092499856837,14.266631300619338,0.24529520003125072,0.00025679997634142637,0.04536349995760247,0.0003273999900557101,0.0010540999937802553,62.50257159996545
74,6.166666666666667,42.94960180000635,42.90185260004364,0.03485530003672466,42.550040300004184,17.037686999770813,8.95388130005449,3.7493133009411395,12.523645599605516,0.31695700000273064,0.0002503999858163297,0.04603950004093349,0.00030640000477433205,0.0009086999925784767,56.91379560000496
75,6.25,51.53117229999043,51.49017999996431,0.029087500006426126,51.14407879993087,20.300220899283886,10.87926539889304,4.671282300259918,14.947419000440277,0.3170137000270188,0.00026030000299215317,0.03894689999287948,0.00017069996101781726,0.0004959999932907522,65.66847559995949
76,6.333333333333333,73.41308199998457,73.3718125000014,0.02350269991438836,73.10466280003311,29.23970120039303,15.460081500757951,6.45461169956252,21.462734899308998,0.2436470000538975,0.00031079998007044196,0.03926989994943142,0.00017229997320100665,0.0012457999982871115,87.46737809997285
77,6.416666666666667,44.2668286000262,44.22275900002569,0.02278030017623678,43.944813299924135,17.44430239975918,9.24512399971718,3.972823399468325,12.982809600420296,0.2551653999253176,0.00025759998243302107,0.04163450002670288,0.00025460001779720187,0.0005212000105530024,58.66721200000029
78,6.5,35.00250080000842,34.95873630000278,0.026963100070133805,34.598690299957525,13.825208800029941,7.118487300525885,3.1758315995684825,10.243093899567612,0.33308289997512475,0.00026190001517534256,0.04192539997166023,0.0001860000193119049,0.0004498999915085733,49.006113600044046
79,6.583333333333333,26.984726800001226,26.94002239999827,0.01981190004153177,26.72716849995777,10.579749199794605,5.565873799787369,2.5791149000870064,7.818187499942724,0.1930419999989681,0.0002562999725341797,0.043088700040243566,0.0001750999945215881,0.0004189999890513718,26.984726800001226
80,6.666666666666667,56.075728599971626,56.010770399996545,0.02912959997775033,55.667590100027155,22.133381899504457,11.840379400586244,4.925487299391534,16.39183460024651,0.3140506999916397,0.0002598999999463558,0.06299770000623539,0.0003586999955587089,0.0010198999661952257,70.18389279994881
81,6.75,42.52519349998329,42.480849499988835,0.02155750006204471,42.212149299972225,16.766215699724853,8.886095299909357,3.8679071005317383,12.400907500414178,0.24714269995456561,0.0002609000075608492,0.0420911000110209,0.0003217999474145472,0.0007743000169284642,56.61533349996898
82,6.833333333333333,37.77662419999251,37.73140639998019,0.028582599945366383,37.37473969999701,14.872278900176752,7.802258400246501,3.370862699695863,11.07345100020757,0.3280841000378132,0.00026400003116577864,0.04355940001551062,0.0003095000283792615,0.0007907000253908336,51.80737729999237
83,6.916666666666667,42.31103629997233,42.26780890004011,0.017118800024036318,42.03240369993728,16.412781400140375,8.721417000517249,3.898333599907346,12.699911200325005,0.21828640007879585,0.0002617999562062323,0.04174090002197772,0.00020289997337386012,0.0004970000009052455,56.484198199934326
84,7.0,40.78655750001781,40.74170209997101,0.02676499995868653,40.43398149998393,15.79593369946815,8.147663900454063,3.75455679994775,12.4426585000474,0.2809556000283919,0.0002674999996088445,0.04340170003706589,0.00018069997895509005,0.00047250004718080163,53.25037250004243
85,7.083333333333333,34.54811490001157,34.5066119999974,0.027424000145401806,34.20371619996149,13.328837699373253,6.7871869002701715,3.2517573995282874,10.583907599910162,0.27547179989051074,0.0002707999665290117,0.04004069999791682,0.0001718999701552093,0.00046549999387934804,47.07635779998964
86,7.166666666666667,25.63230180001119,25.5898659999948,0.027043500042054802,25.284531499957666,9.911469899467193,5.018419900385197,2.3829995993874036,7.786980299511924,0.2782909999950789,0.00026380002964287996,0.040805700002238154,0.00017229997320100665,0.0004643000429496169,25.63230180001119
87,7.25,33.774243799969554,33.72714440000709,0.017513600119855255,33.526401999930386,13.092055200366303,6.608821798989084,3.20257160050096,10.383833300089464,0.1832287999568507,0.0002734999870881438,0.04535670002223924,0.00017110002227127552,0.00045440002577379346,46.087595899938606
88,7.333333333333333,27.62573510000948,27.579509000002872,0.020430700038559735,27.342354099964723,10.791621999815106,5.433554700575769,2.483866299735382,8.431315899768379,0.21672419999958947,0.00042100000428035855,0.044247099955100566,0.00019400002202019095,0.0004964999970979989,27.62573510000948
89,7.416666666666667,26.867259700025897,26.823655500018504,0.02566470007877797,26.515730499930214,10.43434160045581,5.281916499952786,2.3989874001126736,8.20610599993961,0.2822603000095114,0.00025889999233186245,0.04182250000303611,0.00020830001449212432,0.0004072000156156719,26.867259700025897
90,7.5,37.67852720001247,37.63209759996971,0.016385599912609905,37.417766999977175,14.522886201215442,7.522809700400103,3.539383500465192,11.557524901349097,0.1979450000799261,0.00027110002702102065,0.044845899974461645,0.00023970002075657248,0.0005027999868616462,50.17549620004138
91,7.583333333333333,37.6586444999557,37.61681459995452,0.02521089999936521,37.30376909999177,14.506348400434945,7.6706995002459735,3.371445499942638,11.474663900269661,0.28783459996338934,0.00027660001069307327,0.04035580001072958,0.00017409998690709472,0.0005610000225715339,50.30281419993844
92,7.666666666666667,31.63430639996659,31.583324800012633,0.033080800028983504,31.224397300044075,12.426055199932307,6.132469699892681,2.9328817001660354,9.50386820040876,0.32584669993957505,0.0002953999792225659,0.04926320002414286,0.00017939996905624866,0.00042560003930702806,31.63430639996659
93,7.75,30.48855960002402,30.443867299996782,0.027531900035683066,30.1303224999574,11.93666259967722,6.010837199690286,2.752106499916408,9.21364400011953,0.2860129000036977,0.0002921000123023987,0.043192700017243624,0.00017690000822767615,0.0004504999960772693,30.48855960002402
94,7.833333333333333,26.085966899991035,26.0372244999744,0.03800000000046566,25.587464099982753,10.160177399113309,5.087564700515941,2.3853518997784704,7.764782999292947,0.41176039999118075,0.0002701000194065273,0.0472719999961555,0.00018039997667074203,0.0004048999981023371,26.085966899991035
95,7.916666666666667,27.685488899995107,27.629121700010728,0.03236559999641031,27.260600599984173,10.97827289981069,5.405464499432128,2.55138759984402,8.131786799698602,0.33615550003014505,0.0004990000161342323,0.05449439998483285,0.00019760004943236709,0.00044079998042434454,27.685488899995107
96,8.0,33.044913800025824,32.99829799996223,0.03289070003665984,32.63268509990303,13.26180049974937,6.480292999825906,3.034933099988848,9.61936059978325,0.3327222000225447,0.0002886999864131212,0.044960099970921874,0.00019729998894035816,0.00046609999844804406,33.044913800025824
97,8.083333333333334,67.67240689997561,67.59520889999112,0.01203179988078773,67.29511250002543,27.875146199949086,12.533833999827038,4.859635500586592,21.622398600331508,0.2880646000849083,0.0005726999952457845,0.07341920002363622,0.00045460002729669213,0.0010960999643430114,89.05395909998333
98,8.166666666666666,82.94830479996745,82.86267489998136,0.030169899866450578,82.28696120000677,34.19512290006969,15.209826199687086,5.752851300232578,26.62877159996424,0.5455438001081347,0.0005111999926157296,0.08264999999664724,0.00038810004480183125,0.0011322000063955784,107.6721163999755
99,8.25,48.36066069995286,48.26749689999269,0.02775509998900816,47.68036250001751,19.862027499941178,8.880103900504764,3.4129119995050132,15.23555699957069,0.5593792999861762,0.00047740002628415823,0.09012670000083745,0.00036890001501888037,0.0009953000117093325,48.36066069995286
100,8.333333333333334,49.663437200011685,49.578013699967414,0.029279900016263127,49.006393099960405,20.179309499566443,9.202867899846751,3.8425387000315823,15.48108349996619,0.5423406999907456,0.0003483999753370881,0.08274230000097305,0.00041799998143687844,0.0009882999584078789,49.663437200011685
101,8.416666666666666,51.321788000001106,51.267389599990565,0.02398190018720925,50.86638889985625,21.106927599874325,9.656255299632903,4.170903300284408,15.616540099435952,0.3770187999471091,0.0003201999934390187,0.052611300023272634,0.00020860001677647233,0.0005228000227361917,74.71566669997992
102,8.5,36.37036649999209,36.29279919998953,0.029040299996268004,35.73746139998548,14.702947899932042,6.743062800436746,2.9178162997122854,11.131364099506754,0.5262975000077859,0.000577000027988106,0.07488249999005347,0.00042180001037195325,0.000895200006198138,36.37036649999209
103,8.583333333333334,49.893414599995594,49.80307719996199,0.020597499969881028,49.39000529999612,20.173785399761982,9.07204499997897,4.120120699866675,15.732182299776468,0.3924743999959901,0.0005314000300131738,0.08743459999095649,0.000416700029745698,0.000950200017541647,49.893414599995594
104,8.666666666666666,46.74738780001644,46.65608029998839,0.028272199968341738,46.07117350003682,18.943247199815232,8.749645799805876,3.4822608998510987,14.608109199849423,0.5566345999832265,0.00033900002017617226,0.08861229999456555,0.0003712000325322151,0.0009291000314988196,46.74738780001644
