step,time_hours,attempt_index,stage,accepted,converged,message,failure_reason,preconditioner,outer_aitken_initial,coupling_iterations,picard_iterations,gmres_iterations,ice_residual,gmres_residual,coupling_residual,water_residual,helmholtz_residual,attempt_total_seconds,outer_coupling_seconds,coupling_overhead_seconds,ice_solve_seconds,matrix_assembly_seconds,preconditioner_build_seconds,gmres_seconds,ice_residual_evaluation_seconds,ocean_solve_seconds,thickness_transport_seconds,force_budget_seconds,postprocess_seconds,ilu_builds,ilu_reuses,ilu_rebuilds,preconditioner_fallbacks,initial_guess_strategy,initial_guess_fallback_reason,outer_acceleration,acceleration_fallbacks,acceleration_history_clears,acceleration_clear_reasons,cache_invalidation_reason,active_center_count_before,active_center_count_after,active_center_mask_changes,active_u_mask_changes,active_v_mask_changes
62,5.166666666666667,2,reset_aitken,True,True,converged,,ilu,0.2,7,305,1418,0.0009005089488610305,9.61666055758172e-09,9.888730245368277e-06,8.73241651655765e-09,1.1179752944155632e-13,43.5278255000012,43.47960530000273,0.03342289995634928,43.1588519999641,16.973575199896004,9.32933940103976,4.038478100381326,12.537365999480244,0.2873304000822827,0.00025459995958954096,0.04644279996864498,0.00016729999333620071,156,149,149,0,previous_accepted_state,active_ice_mask_changed,protected_anderson,2,1,anderson_step_guard,no_cache_phase1,4938,4936,2,2,2
63,5.25,1,standard,True,True,converged,,ilu,0.5,5,194,978,0.0008826618499645573,3.1844816359811815e-10,9.278868701136062e-06,8.726470353558093e-09,1.0950057577029669e-13,27.77705260005314,27.734493000025395,0.02013469993835315,27.498438200040255,10.763781999703497,5.879977700184099,2.72016180009814,7.952808400208596,0.2159201000467874,0.00046119996113702655,0.04077080002753064,0.00017170002683997154,99,95,94,0,previous_accepted_state,active_ice_mask_changed,protected_anderson,1,0,,no_cache_phase1,4936,4934,2,2,2
64,5.333333333333333,1,standard,False,False,frozen residual or hard check failed,ice_picard_or_gmres_not_converged,ilu,0.5,0,100,463,0.001677226691280473,9.76199674706603e-09,inf,inf,inf,14.1033133000019,14.101266499958001,0.002400799945462495,14.098865700012539,5.60723019996658,2.9442033997620456,1.319260999909602,4.13511100015603,0.0,0.0,0.0,0.0006590000120922923,50,50,49,0,previous_accepted_state,active_ice_mask_changed,protected_anderson,0,1,failed_attempt_rollback,no_cache_phase1,4934,4934,0,0,0
64,5.333333333333333,2,reset_aitken,True,True,converged,,ilu,0.2,6,321,1429,0.0009509444613085847,1.6411320342069348e-09,7.72456863956023e-06,8.722577668198898e-09,1.0659435746747724e-13,45.08387730002869,45.04106870002579,0.028772400110028684,44.75798209995264,17.690551599604078,9.594705399707891,4.1441421010531485,13.032806399802212,0.2543141999631189,0.0002487999736331403,0.0408177999779582,0.00017369998386129737,163,158,157,0,previous_accepted_state,active_ice_mask_changed,protected_anderson,1,0,,no_cache_phase1,4934,4929,5,5,4
65,5.416666666666667,1,standard,False,False,frozen residual or hard check failed,ice_picard_or_gmres_not_converged,ilu,0.5,0,100,448,0.0010559311851313581,9.488906757749601e-09,inf,inf,inf,14.028773199999705,14.027393000025768,0.0022194000193849206,14.025173600006383,5.524227799964137,3.027913399913814,1.3059763998608105,4.076327400282025,0.0,0.0,0.0,0.0003173999721184373,51,49,50,0,previous_accepted_state,active_ice_mask_changed,protected_anderson,0,1,failed_attempt_rollback,no_cache_phase1,4929,4929,0,0,0
65,5.416666666666667,2,reset_aitken,True,True,converged,,ilu,0.2,8,235,1033,0.0009082314000093402,1.7979835278909407e-09,8.471304788235546e-06,8.72430641326246e-09,1.0958854177360783e-13,34.01703400001861,33.97570759995142,0.03396369988331571,33.613098000059836,13.383532199834008,7.13314379932126,3.0386847003246658,9.833148999838158,0.32864590000826865,0.0002487000310793519,0.039790900016669184,0.0002123000449500978,122,113,114,0,previous_accepted_state,active_ice_mask_changed,protected_anderson,2,1,coupling_residual_increased,no_cache_phase1,4929,4894,35,35,36
66,5.5,1,standard,False,False,frozen residual or hard check failed,ice_picard_or_gmres_not_converged,ilu,0.5,0,100,468,0.001182147174804996,9.250470386300587e-09,inf,inf,inf,13.883755000017118,13.882441099965945,0.0024112999672070146,13.880029799998738,5.4425931998412125,2.91340279992437,1.3394889999763109,4.092194100318011,0.0,0.0,0.0,0.00018660002388060093,50,50,49,0,previous_accepted_state,active_ice_mask_changed,protected_anderson,0,1,failed_attempt_rollback,no_cache_phase1,4894,4894,0,0,0
66,5.5,2,reset_aitken,True,True,converged,,ilu,0.2,5,269,1234,0.0009442863169661835,3.469869364714093e-09,8.588159837822436e-06,9.046147791124234e-09,1.0461760173127626e-13,38.05713939998532,37.99990979995346,0.023388000030536205,37.77963439997984,14.963595900277141,7.9503120997105725,3.547821300337091,11.071494499919936,0.1968873999430798,0.00033060001442208886,0.05568869999842718,0.000172999978531152,135,134,130,0,previous_accepted_state,active_ice_mask_changed,protected_anderson,1,0,,no_cache_phase1,4894,4892,2,2,1
67,5.583333333333333,1,standard,True,True,converged,,ilu,0.5,10,165,750,0.0006509880199544387,7.026180742411834e-10,6.795006798381087e-06,9.337675564652154e-09,1.0382823903141415e-13,23.985711999994237,23.939832900010515,0.04141850006999448,23.47743739996804,9.2247419001651,5.19011629949091,2.155730199883692,6.751851699431427,0.4209769999724813,0.0005947999889031053,0.04375039995647967,0.00017359998309984803,88,77,78,0,previous_accepted_state,active_ice_mask_changed,protected_anderson,3,2,coupling_residual_increased|coupling_residual_increased,no_cache_phase1,4892,4891,1,1,1
68,5.666666666666667,1,standard,False,False,frozen residual or hard check failed,ice_picard_or_gmres_not_converged,ilu,0.5,0,100,449,0.0017106971285846585,9.662699469027609e-09,inf,inf,inf,14.41257519996725,14.411136400012765,0.0016923000221140683,14.409444099990651,5.721798899874557,3.015620000194758,1.3185083997086622,4.259345899452455,0.0,0.0,0.0,0.00018230004934594035,50,50,49,0,previous_accepted_state,active_ice_mask_changed,protected_anderson,0,1,failed_attempt_rollback,no_cache_phase1,4891,4891,0,0,0
68,5.666666666666667,2,reset_aitken,True,True,converged,,ilu,0.2,8,345,1464,0.0009356147063726817,8.357839932535306e-10,7.2959348014306386e-06,9.359177989597005e-09,1.0261093410266948e-13,48.65292920003412,48.60584249999374,0.035132499935571104,48.23398690007161,19.18129729956854,10.241164500126615,4.338659200118855,14.147839799989015,0.3367230999865569,0.0002663999912329018,0.04540549998637289,0.00032079999800771475,175,170,167,0,previous_accepted_state,active_ice_mask_changed,protected_anderson,2,1,coupling_residual_increased,no_cache_phase1,4891,4889,2,2,2
69,5.75,1,standard,False,False,frozen residual or hard check failed,ice_picard_or_gmres_not_converged,ilu,0.5,0,100,464,0.0014388563824587228,9.853690385453209e-09,inf,inf,inf,13.79110109998146,13.789021799981128,0.002563399961218238,13.78645840001991,5.468684500141535,2.8400035999366082,1.3269882996100932,4.055991800036281,0.0,0.0,0.0,0.0003291000030003488,50,50,49,0,previous_accepted_state,active_ice_mask_changed,protected_anderson,0,1,failed_attempt_rollback,no_cache_phase1,4889,4889,0,0,0
69,5.75,2,reset_aitken,True,True,converged,,ilu,0.2,6,288,1297,0.0008711187284282379,7.652625936750591e-10,9.147392238434148e-06,9.230288331447271e-09,1.0249177180564249e-13,40.43139139999403,40.38595129997702,0.026714399980846792,40.11604659992736,15.85571120021632,8.387242400203831,3.7614166997373104,11.840041499352083,0.24319030006881803,0.0002505999873392284,0.04400350002106279,0.00017319998005405068,146,142,140,0,previous_accepted_state,active_ice_mask_changed,protected_anderson,1,0,,no_cache_phase1,4889,4889,0,0,0
70,5.833333333333333,1,standard,False,False,frozen residual or hard check failed,ice_picard_or_gmres_not_converged,ilu,0.5,0,100,454,0.001576190907633839,8.984165672734805e-09,inf,inf,inf,13.995704200002365,13.994159699999727,0.0024452999932691455,13.991714400006458,5.606527999974787,2.9403851996175945,1.310025000362657,4.042688399960753,0.0,0.0,0.0,0.00019399996381253004,51,49,50,0,two_state_linear_predictor,,protected_anderson,0,1,failed_attempt_rollback,no_cache_phase1,4889,4889,0,0,0
70,5.833333333333333,2,reset_aitken,True,True,converged,,ilu,0.2,4,266,1153,0.0009977133541264418,9.546954727919827e-09,5.828834063575139e-06,9.101219363759444e-09,9.965424771938913e-14,37.84533569996711,37.80147000000579,0.01474619994405657,37.62685100006638,15.053207000542898,7.871378599258605,3.449095999880228,11.00567960034823,0.1598727999953553,0.0002948000328615308,0.04148980003083125,0.00021039997227489948,136,130,132,0,two_state_linear_predictor,,protected_anderson,1,0,,no_cache_phase1,4889,4887,2,2,1
71,5.916666666666667,1,standard,True,True,converged,,ilu,0.5,8,204,896,0.0008306643926149585,2.0305947207520367e-09,9.115610551519957e-06,8.98944969652073e-09,1.0012467870026391e-13,29.014867999998387,28.967696400010027,0.030235900077968836,28.609756599995308,11.383167799736839,6.034712599590421,2.596758000436239,8.403170899837278,0.32770389993675053,0.000255499966442585,0.04509099997812882,0.0002114999806508422,105,99,97,0,previous_accepted_state,active_ice_mask_changed,protected_anderson,2,1,coupling_residual_increased,no_cache_phase1,4887,4885,2,2,2
72,6.0,1,standard,False,False,frozen residual or hard check failed,ice_picard_or_gmres_not_converged,ilu,0.5,0,100,451,0.001802405724961749,9.685407680782602e-09,inf,inf,inf,14.00953030004166,14.008634299971163,0.0006120999460108578,14.008022200025152,5.578532700485084,2.8964103998732753,1.2767374999821186,4.164808299741708,0.0,0.0,0.0,0.0001700000138953328,50,50,49,0,previous_accepted_state,active_ice_mask_changed,protected_anderson,0,1,failed_attempt_rollback,no_cache_phase1,4885,4885,0,0,0
72,6.0,2,reset_aitken,True,True,converged,,ilu,0.2,8,386,1642,0.000946946297974889,4.629640465796785e-10,5.6283968219630955e-06,8.95020166694822e-09,9.637497754473205e-14,54.30238790001022,54.25818210002035,0.03199679998215288,53.87867400009418,21.4668496006052,11.311169199470896,4.837716700567398,15.898862200498115,0.3475112999440171,0.00025179999647662044,0.04215500003192574,0.0001748999929986894,196,190,188,0,previous_accepted_state,active_ice_mask_changed,protected_anderson,2,1,coupling_residual_increased,no_cache_phase1,4885,4884,1,1,1
73,6.083333333333333,1,standard,False,False,frozen residual or hard check failed,ice_picard_or_gmres_not_converged,ilu,0.5,0,100,479,0.0021443572578394776,8.768505050775661e-09,inf,inf,inf,13.899308599997312,13.898389500041958,0.0006506000063382089,13.89773890003562,5.489977099525277,2.8379334002383985,1.3631621000240557,4.106937400356401,0.0,0.0,0.0,0.0001765000051818788,50,50,49,0,previous_accepted_state,active_ice_mask_changed,protected_anderson,0,1,failed_attempt_rollback,no_cache_phase1,4884,4884,0,0,0
73,6.083333333333333,2,reset_aitken,True,True,converged,,ilu,0.2,6,343,1474,0.000913329629649522,6.071011999947721e-10,8.49090001824684e-06,8.931075509562138e-09,9.635260744813309e-14,48.60326299996814,48.55596269998932,0.02429520001169294,48.28637229994638,19.287314901361242,10.066802099870984,4.340092499856837,14.266631300619338,0.24529520003125072,0.00025679997634142637,0.04536349995760247,0.0003273999900557101,173,170,167,0,previous_accepted_state,active_ice_mask_changed,protected_anderson,1,0,,no_cache_phase1,4884,4880,4,4,4
74,6.166666666666667,1,standard,False,False,frozen residual or hard check failed,ice_picard_or_gmres_not_converged,ilu,0.5,0,100,442,0.001641859805997175,8.470225760846995e-09,inf,inf,inf,13.964193799998611,13.96269429998938,0.0007578000077046454,13.961936499981675,5.601772399677429,2.9199737003655173,1.2663668996538036,4.080798000446521,0.0,0.0,0.0,0.00021700002253055573,50,50,49,0,previous_accepted_state,active_ice_mask_changed,protected_anderson,0,1,failed_attempt_rollback,no_cache_phase1,4880,4880,0,0,0
74,6.166666666666667,2,reset_aitken,True,True,converged,,ilu,0.2,8,301,1279,0.000893219933574924,5.968421208202602e-10,6.260113223663908e-06,8.850023923297546e-09,9.871509944522354e-14,42.94960180000635,42.90185260004364,0.03485530003672466,42.550040300004184,17.037686999770813,8.95388130005449,3.7493133009411395,12.523645599605516,0.31695700000273064,0.0002503999858163297,0.04603950004093349,0.00030640000477433205,154,147,146,0,previous_accepted_state,active_ice_mask_changed,protected_anderson,2,1,coupling_residual_increased,no_cache_phase1,4880,4840,40,40,40
75,6.25,1,standard,False,False,frozen residual or hard check failed,ice_picard_or_gmres_not_converged,ilu,0.5,0,100,475,0.0017995871182605084,9.550216629712542e-09,inf,inf,inf,14.137303299969062,14.13581669999985,0.0009053000248968601,14.134911399974953,5.567520600161515,2.9801245002890937,1.3393811998539604,4.151954900182318,0.0,0.0,0.0,0.0002825999981723726,50,50,49,0,previous_accepted_state,active_ice_mask_changed,protected_anderson,0,1,failed_attempt_rollback,no_cache_phase1,4840,4840,0,0,0
75,6.25,2,reset_aitken,True,True,converged,,ilu,0.2,8,364,1603,0.0005021920359237023,4.915310158683297e-10,4.750474888828618e-06,9.108038508286138e-09,9.710006855996618e-14,51.53117229999043,51.49017999996431,0.029087500006426126,51.14407879993087,20.300220899283886,10.87926539889304,4.671282300259918,14.947419000440277,0.3170137000270188,0.00026030000299215317,0.03894689999287948,0.00017069996101781726,185,179,177,0,previous_accepted_state,active_ice_mask_changed,protected_anderson,2,1,coupling_residual_increased,no_cache_phase1,4840,4839,1,1,0
76,6.333333333333333,1,standard,False,False,frozen residual or hard check failed,ice_picard_or_gmres_not_converged,ilu,0.5,0,100,467,0.003002669605742222,9.58812799719951e-09,inf,inf,inf,14.054296099988278,14.053104399994481,0.0007069999701343477,14.052397400024347,5.514980200212449,2.9663951998809353,1.3257685995777138,4.151513999386225,0.0,0.0,0.0,0.00027660001069307327,50,50,49,0,previous_accepted_state,active_ice_mask_changed,protected_anderson,0,1,failed_attempt_rollback,no_cache_phase1,4839,4839,0,0,0
76,6.333333333333333,2,reset_aitken,True,True,converged,,ilu,0.2,6,516,2192,0.0009576402465336277,9.178089709348352e-10,8.066668592563097e-06,9.44988778164774e-09,9.739561062910726e-14,73.41308199998457,73.3718125000014,0.02350269991438836,73.10466280003311,29.23970120039303,15.460081500757951,6.45461169956252,21.462734899308998,0.2436470000538975,0.00031079998007044196,0.03926989994943142,0.00017229997320100665,260,256,254,0,previous_accepted_state,active_ice_mask_changed,protected_anderson,1,0,,no_cache_phase1,4839,4838,1,1,1
77,6.416666666666667,1,standard,False,False,frozen residual or hard check failed,ice_picard_or_gmres_not_converged,ilu,0.5,0,100,451,0.0018021517252509829,8.886327171126282e-09,inf,inf,inf,14.40038339997409,14.398439300013706,0.0007699000416323543,14.397669399972074,5.707196600327734,3.0834667998715304,1.3217019003350288,4.189133499516174,0.0,0.0,0.0,0.0006873999955132604,53,47,52,0,previous_accepted_state,active_ice_mask_changed,protected_anderson,0,1,failed_attempt_rollback,no_cache_phase1,4838,4838,0,0,0
77,6.416666666666667,2,reset_aitken,True,True,converged,,ilu,0.2,6,314,1354,0.0009166243152728441,6.683989688111706e-10,9.026584110239253e-06,9.42178569767311e-09,9.821875028465887e-14,44.2668286000262,44.22275900002569,0.02278030017623678,43.944813299924135,17.44430239975918,9.24512399971718,3.972823399468325,12.982809600420296,0.2551653999253176,0.00025759998243302107,0.04163450002670288,0.00025460001779720187,165,149,159,0,previous_accepted_state,active_ice_mask_changed,protected_anderson,1,0,,no_cache_phase1,4838,4837,1,1,1
78,6.5,1,standard,False,False,frozen residual or hard check failed,ice_picard_or_gmres_not_converged,ilu,0.5,0,100,446,0.0010550934034834643,9.829055437555635e-09,inf,inf,inf,14.003612800035626,14.002287600014824,0.0009192000143229961,14.001368400000501,5.607801999780349,2.8759872002410702,1.3235979996970855,4.101290300197434,0.0,0.0,0.0,0.0003187000402249396,50,50,49,0,previous_accepted_state,active_ice_mask_changed,protected_anderson,0,1,failed_attempt_rollback,no_cache_phase1,4837,4837,0,0,0
78,6.5,2,reset_aitken,True,True,converged,,ilu,0.2,8,246,1074,0.000873106808897303,8.291210269918443e-10,5.387524788742508e-06,9.204964593558889e-09,9.424130324184173e-14,35.00250080000842,34.95873630000278,0.026963100070133805,34.598690299957525,13.825208800029941,7.118487300525885,3.1758315995684825,10.243093899567612,0.33308289997512475,0.00026190001517534256,0.04192539997166023,0.0001860000193119049,126,120,118,0,previous_accepted_state,active_ice_mask_changed,protected_anderson,2,1,coupling_residual_increased,no_cache_phase1,4837,4836,1,1,1
79,6.583333333333333,1,standard,True,True,converged,,ilu,0.5,5,189,899,0.0008838679568586358,9.768210359470812e-10,5.916941254338749e-06,9.029371992655684e-09,9.592156128771098e-14,26.984726800001226,26.94002239999827,0.01981190004153177,26.72716849995777,10.579749199794605,5.565873799787369,2.5791149000870064,7.818187499942724,0.1930419999989681,0.0002562999725341797,0.043088700040243566,0.0001750999945215881,96,93,91,0,previous_accepted_state,active_ice_mask_changed,protected_anderson,1,0,,no_cache_phase1,4836,4832,4,4,3
80,6.666666666666667,1,standard,False,False,frozen residual or hard check failed,ice_picard_or_gmres_not_converged,ilu,0.5,0,100,441,0.0018749599032116915,9.617024729239533e-09,inf,inf,inf,14.108164199977182,14.106899400008842,0.000806500029284507,14.106092899979558,5.572645900130738,3.067717999627348,1.2726396003272384,4.09727799979737,0.0,0.0,0.0,0.0002733999863266945,53,47,52,0,previous_accepted_state,active_ice_mask_changed,protected_anderson,0,1,failed_attempt_rollback,no_cache_phase1,4832,4832,0,0,0
80,6.666666666666667,2,reset_aitken,True,True,converged,,ilu,0.2,8,396,1659,0.0009494625836789856,9.607589235916164e-10,6.496054869938849e-06,8.883307414769296e-09,9.342862741007513e-14,56.075728599971626,56.010770399996545,0.02912959997775033,55.667590100027155,22.133381899504457,11.840379400586244,4.925487299391534,16.39183460024651,0.3140506999916397,0.0002598999999463558,0.06299770000623539,0.0003586999955587089,204,192,196,0,previous_accepted_state,active_ice_mask_changed,protected_anderson,2,1,coupling_residual_increased,no_cache_phase1,4832,4831,1,1,1
81,6.75,1,standard,False,False,frozen residual or hard check failed,ice_picard_or_gmres_not_converged,ilu,0.5,0,100,465,0.0020432916117862523,8.771807810440097e-09,inf,inf,inf,14.090139999985695,14.088641499984078,0.0006630999851040542,14.087978399998974,5.562135299842339,2.9674166998593137,1.328301600064151,4.133467800042126,0.0,0.0,0.0,0.0001745999907143414,50,50,49,0,previous_accepted_state,active_ice_mask_changed,protected_anderson,0,1,failed_attempt_rollback,no_cache_phase1,4831,4831,0,0,0
81,6.75,2,reset_aitken,True,True,converged,,ilu,0.2,6,300,1310,0.0008891093707068693,1.2977389748481826e-09,8.705167561198324e-06,8.785083901968679e-09,9.480092779408718e-14,42.52519349998329,42.480849499988835,0.02155750006204471,42.212149299972225,16.766215699724853,8.886095299909357,3.8679071005317383,12.400907500414178,0.24714269995456561,0.0002609000075608492,0.0420911000110209,0.0003217999474145472,152,148,146,0,previous_accepted_state,active_ice_mask_changed,protected_anderson,1,0,,no_cache_phase1,4831,4829,2,2,2
82,6.833333333333333,1,standard,False,False,frozen residual or hard check failed,ice_picard_or_gmres_not_converged,ilu,0.5,0,100,451,0.0012812795739321995,9.317339673932403e-09,inf,inf,inf,14.030753099999856,14.029225900012534,0.0006596000166609883,14.028566299995873,5.609330500359647,2.892942199949175,1.3324801000999287,4.097656400408596,0.0,0.0,0.0,0.00017140002455562353,50,50,49,0,previous_accepted_state,active_ice_mask_changed,protected_anderson,0,1,failed_attempt_rollback,no_cache_phase1,4829,4829,0,0,0
82,6.833333333333333,2,reset_aitken,True,True,converged,,ilu,0.2,8,264,1159,0.0008581821819326999,6.345131883066626e-10,7.47940727357594e-06,8.713432315166192e-09,9.341147501750241e-14,37.77662419999251,37.73140639998019,0.028582599945366383,37.37473969999701,14.872278900176752,7.802258400246501,3.370862699695863,11.07345100020757,0.3280841000378132,0.00026400003116577864,0.04355940001551062,0.0003095000283792615,135,129,127,0,previous_accepted_state,active_ice_mask_changed,protected_anderson,2,1,coupling_residual_increased,no_cache_phase1,4829,4828,1,1,1
83,6.916666666666667,1,standard,False,False,frozen residual or hard check failed,ice_picard_or_gmres_not_converged,ilu,0.5,0,100,467,0.0015613857554061337,9.622211375648977e-09,inf,inf,inf,14.173161899961997,14.171698699996341,0.0006634999881498516,14.171035200008191,5.628459499857854,2.926339899888262,1.3481794006656855,4.173425400222186,0.0,0.0,0.0,0.000172999978531152,50,50,49,0,previous_accepted_state,active_ice_mask_changed,protected_anderson,0,1,failed_attempt_rollback,no_cache_phase1,4828,4828,0,0,0
83,6.916666666666667,2,reset_aitken,True,True,converged,,ilu,0.2,6,322,1438,0.00042589016415363193,1.378858687827997e-09,8.51951601800147e-06,8.613304968473077e-09,9.395918509045932e-14,42.31103629997233,42.26780890004011,0.017118800024036318,42.03240369993728,16.412781400140375,8.721417000517249,3.898333599907346,12.699911200325005,0.21828640007879585,0.0002617999562062323,0.04174090002197772,0.00020289997337386012,163,159,157,0,previous_accepted_state,active_ice_mask_changed,protected_anderson,1,0,,no_cache_phase1,4828,4789,39,39,37
84,7.0,1,standard,False,False,frozen residual or hard check failed,ice_picard_or_gmres_not_converged,ilu,0.5,0,100,459,0.0019044808539546655,8.796260878714463e-09,inf,inf,inf,12.463815000024624,12.462681600009091,0.0006402999861165881,12.462041300022975,4.8647191998315975,2.4337138001574203,1.1966863998677582,3.8765062995953485,0.0,0.0,0.0,0.00017770001431927085,50,50,49,0,previous_accepted_state,active_ice_mask_changed,protected_anderson,0,1,failed_attempt_rollback,no_cache_phase1,4789,4789,0,0,0
84,7.0,2,reset_aitken,True,True,converged,,ilu,0.2,8,327,1424,0.0009115048359326195,1.5941983429809838e-09,6.685854629758572e-06,8.780407145896011e-09,9.507106100778631e-14,40.78655750001781,40.74170209997101,0.02676499995868653,40.43398149998393,15.79593369946815,8.147663900454063,3.75455679994775,12.4426585000474,0.2809556000283919,0.0002674999996088445,0.04340170003706589,0.00018069997895509005,167,160,159,0,previous_accepted_state,active_ice_mask_changed,protected_anderson,2,1,coupling_residual_increased,no_cache_phase1,4789,4784,5,5,6
85,7.083333333333333,1,standard,False,False,frozen residual or hard check failed,ice_picard_or_gmres_not_converged,ilu,0.5,0,100,461,0.0012865359513820874,9.388900612901677e-09,inf,inf,inf,12.528242899978068,12.52711680001812,0.0005473000346682966,12.526569499983452,4.941636199946515,2.411562799999956,1.2018770994618535,3.87975359975826,0.0,0.0,0.0,0.000179499969817698,50,50,49,0,previous_accepted_state,active_ice_mask_changed,protected_anderson,0,1,failed_attempt_rollback,no_cache_phase1,4784,4784,0,0,0
85,7.083333333333333,2,reset_aitken,True,True,converged,,ilu,0.2,8,276,1239,0.0008332127404295434,1.1325986774428732e-09,5.626640410811772e-06,9.043586454034222e-09,9.295031446976404e-14,34.54811490001157,34.5066119999974,0.027424000145401806,34.20371619996149,13.328837699373253,6.7871869002701715,3.2517573995282874,10.583907599910162,0.27547179989051074,0.0002707999665290117,0.04004069999791682,0.0001718999701552093,141,135,133,0,previous_accepted_state,active_ice_mask_changed,protected_anderson,2,1,coupling_residual_increased,no_cache_phase1,4784,4783,1,1,1
86,7.166666666666667,1,standard,True,True,converged,,ilu,0.5,8,204,929,0.000861405733672134,1.5886084712404878e-09,6.750342013391344e-06,8.938309590581197e-09,9.247951129952456e-14,25.63230180001119,25.5898659999948,0.027043500042054802,25.284531499957666,9.911469899467193,5.018419900385197,2.3829995993874036,7.786980299511924,0.2782909999950789,0.00026380002964287996,0.040805700002238154,0.00017229997320100665,105,99,97,0,previous_accepted_state,active_ice_mask_changed,protected_anderson,2,1,coupling_residual_increased,no_cache_phase1,4783,4783,0,0,0
87,7.25,1,standard,False,False,frozen residual or hard check failed,ice_picard_or_gmres_not_converged,ilu,0.5,0,100,460,0.0015834352119048355,9.733199118244103e-09,inf,inf,inf,12.313352099969052,12.311975100019481,0.000729600025806576,12.311245499993674,4.813843299692962,2.4652420997153968,1.1515339004108682,3.789150999567937,0.0,0.0,0.0,0.00017190002836287022,51,49,50,0,two_state_linear_predictor,,protected_anderson,0,1,failed_attempt_rollback,no_cache_phase1,4783,4783,0,0,0
87,7.25,2,reset_aitken,True,True,converged,,ilu,0.2,5,266,1177,0.0009817677209116823,2.790202756920268e-09,7.154987994965503e-06,8.738020811756617e-09,9.118560450122166e-14,33.774243799969554,33.72714440000709,0.017513600119855255,33.526401999930386,13.092055200366303,6.608821798989084,3.20257160050096,10.383833300089464,0.1832287999568507,0.0002734999870881438,0.04535670002223924,0.00017110002227127552,136,130,131,0,two_state_linear_predictor,,protected_anderson,1,0,,no_cache_phase1,4783,4780,3,3,2
88,7.333333333333333,1,standard,True,True,converged,,ilu,0.5,6,215,970,0.0008680166784816716,1.2565634578449672e-09,9.83409700451304e-06,8.505266898546599e-09,9.248259632012657e-14,27.62573510000948,27.579509000002872,0.020430700038559735,27.342354099964723,10.791621999815106,5.433554700575769,2.483866299735382,8.431315899768379,0.21672419999958947,0.00042100000428035855,0.044247099955100566,0.00019400002202019095,110,105,104,0,previous_accepted_state,active_ice_mask_changed,protected_anderson,1,0,,no_cache_phase1,4780,4778,2,2,2
89,7.416666666666667,1,standard,True,True,converged,,ilu,0.5,8,210,914,0.0008043289558153632,1.3730937249151567e-09,6.90233334741466e-06,8.348608787042479e-09,9.058869549198162e-14,26.867259700025897,26.823655500018504,0.02566470007877797,26.515730499930214,10.43434160045581,5.281916499952786,2.3989874001126736,8.20610599993961,0.2822603000095114,0.00025889999233186245,0.04182250000303611,0.00020830001449212432,109,101,101,0,previous_accepted_state,active_ice_mask_changed,protected_anderson,2,1,coupling_residual_increased,no_cache_phase1,4778,4774,4,4,4
90,7.5,1,standard,False,False,frozen residual or hard check failed,ice_picard_or_gmres_not_converged,ilu,0.5,0,100,478,0.0013554794733585075,9.554545716555958e-09,inf,inf,inf,12.496969000028912,12.495647400035523,0.0008601000299677253,12.494787300005555,4.832965500245336,2.5152558998088352,1.214072500122711,3.8428149999817833,0.0,0.0,0.0,0.00026890001026913524,51,49,50,0,previous_accepted_state,active_ice_mask_changed,protected_anderson,0,1,failed_attempt_rollback,no_cache_phase1,4774,4774,0,0,0
90,7.5,2,reset_aitken,True,True,converged,,ilu,0.2,5,300,1381,0.0004689019519317666,9.56105242107997e-10,6.360255231069885e-06,8.151953715317057e-09,9.083347229815e-14,37.67852720001247,37.63209759996971,0.016385599912609905,37.417766999977175,14.522886201215442,7.522809700400103,3.539383500465192,11.557524901349097,0.1979450000799261,0.00027110002702102065,0.044845899974461645,0.00023970002075657248,154,146,149,0,previous_accepted_state,active_ice_mask_changed,protected_anderson,1,0,,no_cache_phase1,4774,4773,1,1,1
91,7.583333333333333,1,standard,False,False,frozen residual or hard check failed,ice_picard_or_gmres_not_converged,ilu,0.5,0,100,453,0.0015851649646370625,8.431993772679613e-09,inf,inf,inf,12.64416969998274,12.64299469999969,0.0006486000493168831,12.642346099950373,4.881780200521462,2.5969092001905665,1.1780344999278896,3.893594400084112,0.0,0.0,0.0,0.0001783999614417553,53,47,52,0,previous_accepted_state,active_ice_mask_changed,protected_anderson,0,1,failed_attempt_rollback,no_cache_phase1,4773,4773,0,0,0
91,7.583333333333333,2,reset_aitken,True,True,converged,,ilu,0.2,8,299,1314,0.0009032459609353976,1.3540999553769698e-09,7.73660771080926e-06,8.030750890018378e-09,8.716854111286533e-14,37.6586444999557,37.61681459995452,0.02521089999936521,37.30376909999177,14.506348400434945,7.6706995002459735,3.371445499942638,11.474663900269661,0.28783459996338934,0.00027660001069307327,0.04035580001072958,0.00017409998690709472,156,143,148,0,previous_accepted_state,active_ice_mask_changed,protected_anderson,2,1,coupling_residual_increased,no_cache_phase1,4773,4769,4,4,3
